Unnamed: 0,Timestamp,Unnamed: 2,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
10158,25:19.1,IMU,70325192,0,0.001016324,0.000932939,0.000973576,-0.000545905,-0.001732625,-9.816999,0,0,29.07804,1,1,1000,1000
10258,25:19.2,IMU,70365176,0,0.001080489,0.00093883,0.000996309,0.000429595,-0.001155481,-9.816781,0,0,29.08017,1,1,1000,1000
10313,25:19.2,IMU,70405160,0,0.000984254,0.001022174,0.001016666,-0.000788722,-0.000655264,-9.81711,0,0,29.08229,1,1,1000,1000
10415,25:19.3,IMU,70445144,0,0.000968035,0.000951417,0.000979807,-0.000490045,-0.000636101,-9.817465,0,0,29.08441,1,1,1000,1000
10470,25:19.3,IMU,70485128,0,0.000945454,0.000986157,0.001032725,-0.001928091,-0.001205516,-9.817666,0,0,29.08653,1,1,1000,1000
10523,25:19.3,IMU,70525112,0,0.001012754,0.000988139,0.001007085,-0.001044994,-0.001749899,-9.817043,0,0,29.08866,1,1,1000,1000
10624,25:19.4,IMU,70565096,0,0.000996008,0.000900334,0.000886231,-0.001313987,-0.000821065,-9.817026,0,0,29.09078,1,1,1000,1000
10679,25:19.4,IMU,70605080,0,0.001016478,0.001042901,0.000957612,-0.000612291,-0.000735477,-9.816699,0,0,29.0929,1,1,1000,1000
10780,25:19.5,IMU,70645064,0,0.001001632,0.00097325,0.00101986,-0.000182303,-0.000866908,-9.816705,0,0,29.09507,1,1,1000,1000
10832,25:19.5,IMU,70685048,0,0.001048389,0.000985587,0.00100246,-0.000679103,-0.001423819,-9.816919,0,0,29.09719,1,1,1000,1000
10885,25:19.5,IMU,70725032,0,0.000929676,0.000952048,0.000953003,-0.000995137,-0.000662599,-9.816982,0,0,29.09931,1,1,1000,1000
10988,25:19.6,IMU,70765016,0,0.001032035,0.001001807,0.00105069,-0.000653972,-0.000622103,-9.816675,0,0,29.10143,1,1,1000,1000
11043,25:19.6,IMU,70805000,0,0.000970538,0.001027659,0.001004442,-0.001008306,-0.000157994,-9.817751,0,0,29.10355,1,1,1000,1000
11141,25:19.7,IMU,70844984,0,0.00093671,0.000986737,0.001008351,-0.000460222,-0.001930656,-9.818484,0,0,29.10562,1,1,1000,1000
11193,25:19.7,IMU,70884968,0,0.00100497,0.000997212,0.00103305,-0.00162563,-0.001423091,-9.817518,0,0,29.10774,1,1,1000,1000
11247,25:19.7,IMU,70924952,0,0.00091102,0.000909449,0.001011642,-0.000837932,-0.001560259,-9.817715,0,0,29.10986,1,1,1000,1000
11347,25:19.8,IMU,70964936,0,0.001075917,0.000922066,0.000946029,-0.000764152,0.000308482,-9.818536,0,0,29.11198,1,1,1000,1000
11402,25:19.8,IMU,71004920,0,0.000975977,0.000975134,0.001035475,-0.000711659,-0.001174003,-9.818024,0,0,29.11409,1,1,1000,1000
11503,25:19.9,IMU,71044904,0,0.001023635,0.000954749,0.000970633,-0.001253902,-0.001667269,-9.817162,0,0,29.11621,1,1,1000,1000
11554,25:19.9,IMU,71084888,0,0.001003647,0.0009779,0.001031231,0.000609035,-0.001253098,-9.818247,0,0,29.11833,1,1,1000,1000
11608,25:19.9,IMU,71124872,0,0.000930502,0.00106127,0.000969132,-0.001713258,-0.001023347,-9.817781,0,0,29.12045,1,1,1000,1000
11708,25:20.0,IMU,71164856,0,0.00098095,0.001040762,0.000936644,-0.000814116,-0.001663598,-9.816539,0,0,29.12256,1,1,1000,1000
11763,25:20.0,IMU,71204840,0,0.000990916,0.001006566,0.001005083,-0.000492524,-0.001487033,-9.817696,0,0,29.12468,1,1,1000,1000
11864,25:20.1,IMU,71244824,0,0.001006438,0.001009325,0.000959786,-0.000868373,-0.001153315,-9.81862,0,0,29.1268,1,1,1000,1000
11916,25:20.1,IMU,71284808,0,0.000935503,0.001041097,0.000960962,-0.001446667,-0.000262097,-9.816162,0,0,29.12891,1,1,1000,1000
11968,25:20.1,IMU,71324792,0,0.00098421,0.000996921,0.001049798,-0.00141241,-0.002319508,-9.817782,0,0,29.13103,1,1,1000,1000
12068,25:20.2,IMU,71364776,0,0.000967317,0.001005586,0.001018487,-0.001406876,-0.001182575,-9.818125,0,0,29.13315,1,1,1000,1000
12123,25:20.2,IMU,71404760,0,0.001023676,0.001026209,0.001008609,-0.001088007,-0.000126169,-9.817649,0,0,29.13526,1,1,1000,1000
12225,25:20.3,IMU,71444744,0,0.001041226,0.001065843,0.001056539,-0.000898972,-0.001341418,-9.816954,0,0,29.13738,1,1,1000,1000
12279,25:20.3,IMU,71484728,0,0.001003327,0.000984251,0.001023789,-0.000685856,-0.00114339,-9.818384,0,0,29.13949,1,1,1000,1000
12333,25:20.3,IMU,71524712,0,0.001008704,0.001046168,0.001040532,-0.001514249,-0.000849099,-9.817447,0,0,29.14161,1,1,1000,1000
12435,25:20.4,IMU,71564696,0,0.001068642,0.000992575,0.001008556,-0.001281043,-0.001712495,-9.816056,0,0,29.14372,1,1,1000,1000
12490,25:20.4,IMU,71604680,0,0.000945942,0.001046025,0.001059913,-0.000515856,-0.001554914,-9.817363,0,0,29.14583,1,1,1000,1000
12590,25:20.5,IMU,71644664,0,0.00093439,0.001052031,0.000941297,-0.001846964,-0.000568932,-9.818808,0,0,29.14795,1,1,1000,1000
12642,25:20.5,IMU,71684648,0,0.000986811,0.000962576,0.000990858,0.000770789,-0.001258152,-9.817484,0,0,29.15006,1,1,1000,1000
12695,25:20.5,IMU,71724632,0,0.000916573,0.001029584,0.001011516,-9.52e-05,-0.001957454,-9.817754,0,0,29.15218,1,1,1000,1000
12796,25:20.6,IMU,71764616,0,0.000972314,0.001027074,0.001021679,-0.001151543,-0.001854622,-9.817934,0,0,29.15429,1,1,1000,1000
12851,25:20.6,IMU,71804600,0,0.001025039,0.000920586,0.001033644,-0.000787374,-0.000467562,-9.816795,0,0,29.1564,1,1,1000,1000
12950,25:20.7,IMU,71844584,0,0.001017882,0.000953666,0.001017006,-0.001650125,-0.00030897,-9.816917,0,0,29.15851,1,1,1000,1000
13002,25:20.7,IMU,71885401,0,0.001009407,0.000984768,0.001025997,-0.000530941,-0.00234182,-9.817303,0,0,29.16068,1,1,1000,1000
13055,25:20.7,IMU,71925385,0,0.001058025,0.00106318,0.00102294,-0.000663167,0.000650594,-9.8169,0,0,29.16279,1,1,1000,1000
13156,25:20.8,IMU,71965369,0,0.000964436,0.000972176,0.00100431,-0.000495067,-0.000923421,-9.816919,0,0,29.1649,1,1,1000,1000
13211,25:20.8,IMU,72005353,0,0.00101695,0.000952297,0.001056604,-0.000743693,-0.000579382,-9.817694,0,0,29.16701,1,1,1000,1000
13311,25:20.9,IMU,72045337,0,0.001031408,0.001031988,0.001039329,0.000219929,-0.001176341,-9.817833,0,0,29.16912,1,1,1000,1000
13363,25:20.9,IMU,72085321,0,0.000960223,0.001077591,0.00104633,-0.000854315,-0.000949666,-9.817953,0,0,29.17123,1,1,1000,1000
13416,25:20.9,IMU,72125305,0,0.001014018,0.001003173,0.001024574,-0.0008493,-0.001327881,-9.817242,0,0,29.17334,1,1,1000,1000
13517,25:21.0,IMU,72165289,0,0.000935069,0.000959368,0.000946856,-0.000509785,-0.002166474,-9.817888,0,0,29.17545,1,1,1000,1000
13572,25:21.0,IMU,72205273,0,0.000971778,0.00095835,0.001065574,-0.000406038,-0.000444035,-9.817592,0,0,29.17756,1,1,1000,1000
13671,25:21.1,IMU,72245257,0,0.000986756,0.001016376,0.000970394,-0.000430623,-0.001786992,-9.81653,0,0,29.17967,1,1,1000,1000
13723,25:21.1,IMU,72285241,0,0.001052936,0.000995545,0.001041266,-0.001297516,-0.001349727,-9.817732,0,0,29.18178,1,1,1000,1000
13775,25:21.1,IMU,72325225,0,0.001003622,0.001090622,0.001068999,-0.001830514,-0.001894457,-9.817573,0,0,29.18384,1,1,1000,1000
13875,25:21.2,IMU,72365209,0,0.001019092,0.000952295,0.001081981,-0.000629854,-0.001821569,-9.818626,0,0,29.18595,1,1,1000,1000
13930,25:21.2,IMU,72405193,0,0.000983429,0.001014129,0.000970717,-0.001659311,-0.001544305,-9.817802,0,0,29.18806,1,1,1000,1000
14031,25:21.3,IMU,72445177,0,0.001023711,0.001055693,0.001021263,-0.000368243,-0.001646632,-9.817908,0,0,29.19016,1,1,1000,1000
14087,25:21.3,IMU,72485161,0,0.000998508,0.000971617,0.000989786,-0.001507737,-0.001552729,-9.817957,0,0,29.19227,1,1,1000,1000
14140,25:21.3,IMU,72525145,0,0.001041034,0.001036394,0.001016773,-0.000728327,-0.000340905,-9.816719,0,0,29.19438,1,1,1000,1000
14241,25:21.4,IMU,72565129,0,0.001018763,0.001010349,0.001023573,-0.000234377,-0.001591363,-9.817465,0,0,29.19649,1,1,1000,1000
14296,25:21.4,IMU,72605113,0,0.001004816,0.000953373,0.001014237,-0.000579778,-0.000491574,-9.817278,0,0,29.19859,1,1,1000,1000
14396,25:21.5,IMU,72645097,0,0.00105183,0.001071296,0.000988863,-0.000352363,-0.00169572,-9.817787,0,0,29.2007,1,1,1000,1000
14449,25:21.5,IMU,72685081,0,0.001057063,0.000972555,0.001085929,-0.000335695,-0.002000359,-9.818048,0,0,29.20281,1,1,1000,1000
14502,25:21.5,IMU,72725065,0,0.001027748,0.000978381,0.000997667,-0.001448042,-0.000305805,-9.817809,0,0,29.20497,1,1,1000,1000
