,Timestamp,,TimeUS,GPS_ID,Status,GMS,GWk,Nstats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
542412,30:16.0,GPS,367184734,0,6,156634000,2401,10,1.21,-35.3635355,149.1659361,616.33,8.973001,270.8491,1.225,0,1
542769,30:16.2,GPS,367384654,0,6,156634200,2401,10,1.21,-35.3635352,149.1659165,616.08,8.867001,271.033,1.224,0,1
543132,30:16.4,GPS,367585407,0,6,156634400,2401,10,1.21,-35.3635349,149.1658971,615.84,8.756001,271.3491,1.226,0,1
543488,30:16.6,GPS,367785327,0,6,156634600,2401,10,1.21,-35.3635344,149.165878,615.6,8.641001,271.8036,1.228,0,1
543843,30:16.8,GPS,367985247,0,6,156634800,2401,10,1.21,-35.3635338,149.165859,615.35,8.524,272.3989,1.232,0,1
544102,30:17.0,GPS,368145183,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
544203,30:17.0,GPS,368185167,0,6,156635000,2401,10,1.21,-35.3635332,149.1658404,615.1,8.415,273.1359,1.238,0,1
544561,30:17.2,GPS,368385087,0,6,156635200,2401,10,1.21,-35.3635322,149.165822,614.85,8.329,274.0083,1.247,0,1
545000,30:17.4,GPS,368585007,0,6,156635400,2401,10,1.21,-35.363531,149.1658038,614.6,8.282001,274.9936,1.256,0,1
545403,30:17.6,GPS,368784927,0,6,156635600,2401,10,1.21,-35.3635296,149.1657857,614.35,8.252001,275.9874,1.253,0,1
545758,30:17.8,GPS,368984847,0,6,156635800,2401,10,1.21,-35.363528,149.1657677,614.11,8.156,276.7251,1.183,0,1
546119,30:18.0,GPS,369184767,0,6,156636000,2401,10,1.21,-35.3635262,149.1657501,613.88,7.915,277.075,1.023,0,1
546476,30:18.2,GPS,369384687,0,6,156636200,2401,10,1.21,-35.3635245,149.1657331,613.7,7.524,277.1481,0.8240001,0,1
546842,30:18.4,GPS,369584607,0,6,156636400,2401,10,1.21,-35.3635229,149.1657172,613.55,7.004,277.0381,0.624,0,1
547200,30:18.6,GPS,369785360,0,6,156636600,2401,10,1.21,-35.3635214,149.1657026,613.44,6.374,276.7667,0.442,0,1
547556,30:18.8,GPS,369985280,0,6,156636800,2401,10,1.21,-35.3635202,149.1656894,613.38,5.647,276.3068,0.288,0,1
547914,30:19.0,GPS,370185200,0,6,156637000,2401,10,1.21,-35.3635192,149.1656779,613.33,4.835,275.5435,0.165,0,1
548270,30:19.2,GPS,370385120,0,6,156637200,2401,10,1.21,-35.3635185,149.1656683,613.31,3.938,274.2784,0.074,0,1
548679,30:19.4,GPS,370585040,0,6,156637400,2401,10,1.21,-35.3635182,149.1656607,613.3,2.959,272.2048,0.008,0,1
549035,30:19.6,GPS,370784960,0,6,156637600,2401,10,1.21,-35.3635181,149.1656554,613.3,1.939,268.3736,-0.04,0,1
549389,30:19.8,GPS,370984880,0,6,156637800,2401,10,1.21,-35.3635184,149.1656522,613.31,0.9710001,258.1588,-0.074,0,1
549747,30:20.0,GPS,371184800,0,6,156638000,2401,10,1.21,-35.3635187,149.1656511,613.33,0.319,192.4765,-0.094,0,1
550103,30:20.2,GPS,371384720,0,6,156638200,2401,10,1.21,-35.3635193,149.1656517,613.35,0.7690001,120.3088,-0.102,0,1
550465,30:20.4,GPS,371584640,0,6,156638400,2401,10,1.21,-35.3635201,149.1656538,613.37,1.31,109.2103,-0.102,0,1
550821,30:20.6,GPS,371785393,0,6,156638600,2401,10,1.21,-35.3635209,149.165657,613.4,1.718,105.0338,-0.1,0,1
551176,30:20.8,GPS,371985313,0,6,156638800,2401,10,1.21,-35.3635216,149.165661,613.42,1.995,102.8294,-0.1,0,1
551508,30:21.0,GPS,372165241,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
551536,30:21.0,GPS,372185233,0,6,156639000,2401,10,1.21,-35.3635225,149.1656655,613.44,2.162,101.7177,-0.103,0,1
551893,30:21.2,GPS,372385153,0,6,156639200,2401,10,1.21,-35.3635233,149.1656703,613.45,2.251,101.4518,-0.11,0,1
552256,30:21.4,GPS,372585073,0,6,156639400,2401,10,1.21,-35.3635241,149.1656752,613.48,2.301,101.7113,-0.119,0,1
552612,30:21.6,GPS,372784993,0,6,156639600,2401,10,1.21,-35.3635249,149.1656802,613.5,2.338,102.04,-0.13,0,1
552967,30:21.8,GPS,372984913,0,6,156639800,2401,10,1.21,-35.3635258,149.1656853,613.53,2.369,102.0709,-0.142,0,1
553324,30:22.0,GPS,373184833,0,6,156640000,2401,10,1.21,-35.3635267,149.1656904,613.56,2.387,101.8046,-0.155,0,1
553681,30:22.2,GPS,373384753,0,6,156640200,2401,10,1.21,-35.3635276,149.1656956,613.59,2.386,101.511,-0.166,0,1
554043,30:22.4,GPS,373584673,0,6,156640400,2401,10,1.21,-35.3635284,149.1657007,613.63,2.369,101.3759,-0.174,0,1
554399,30:22.6,GPS,373784593,0,6,156640600,2401,10,1.21,-35.3635292,149.1657058,613.66,2.351,101.405,-0.18,0,1
554754,30:22.8,GPS,373985346,0,6,156640800,2401,10,1.21,-35.3635301,149.1657109,613.69,2.343,101.4213,-0.185,0,1
555111,30:23.0,GPS,374185266,0,6,156641000,2401,10,1.21,-35.3635309,149.1657159,613.74,2.338,101.0468,-0.19,0,1
555468,30:23.2,GPS,374385186,0,6,156641200,2401,10,1.21,-35.3635317,149.165721,613.78,2.322,99.9381,-0.194,0,1
555830,30:23.4,GPS,374585106,0,6,156641400,2401,10,1.21,-35.3635323,149.165726,613.82,2.29,97.96072,-0.196,0,1
556185,30:23.6,GPS,374785026,0,6,156641600,2401,10,1.21,-35.3635328,149.165731,613.85,2.242,95.05829,-0.197,0,1
556543,30:23.8,GPS,374984946,0,6,156641800,2401,10,1.21,-35.363533,149.1657358,613.89,2.183,91.146,-0.198,0,1
556901,30:24.0,GPS,375184866,0,6,156642000,2401,10,1.21,-35.363533,149.1657406,613.93,2.115,86.07849,-0.198,0,1
557258,30:24.2,GPS,375384786,0,6,156642200,2401,10,1.21,-35.3635326,149.1657451,613.97,2.047,79.64865,-0.197,0,1
557620,30:24.4,GPS,375584706,0,6,156642400,2401,10,1.21,-35.3635317,149.1657494,614.01,1.992,71.69123,-0.197,0,1
557974,30:24.6,GPS,375784626,0,6,156642600,2401,10,1.21,-35.3635303,149.1657534,614.05,1.966,62.21532,-0.197,0,1
558334,30:24.8,GPS,375985379,0,6,156642800,2401,10,1.21,-35.3635284,149.1657571,614.08,1.998,51.76022,-0.199,0,1
558691,30:25.0,GPS,376185299,0,6,156643000,2401,10,1.21,-35.3635259,149.1657603,614.13,2.12,41.61451,-0.204,0,1
558693,30:25.0,GPS,376185299,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
559050,30:25.2,GPS,376385219,0,6,156643200,2401,10,1.21,-35.3635227,149.1657632,614.17,2.345,33.152,-0.215,0,1
559412,30:25.4,GPS,376585139,0,6,156643400,2401,10,1.21,-35.3635187,149.165766,614.22,2.668,26.91944,-0.231,0,1
559766,30:25.6,GPS,376785059,0,6,156643600,2401,10,1.21,-35.3635141,149.1657687,614.26,3.064,22.62956,-0.253,0,1
560123,30:25.8,GPS,376984979,0,6,156643800,2401,10,1.21,-35.3635086,149.1657713,614.31,3.504,19.76805,-0.278,0,1
560480,30:26.0,GPS,377184899,0,6,156644000,2401,10,1.21,-35.3635022,149.1657739,614.38,3.959,17.89374,-0.306,0,1
560837,30:26.2,GPS,377384819,0,6,156644200,2401,10,1.21,-35.363495,149.1657766,614.44,4.419,16.7003,-0.336,0,1
561200,30:26.4,GPS,377584739,0,6,156644400,2401,10,1.21,-35.363487,149.1657795,614.51,4.88,16.00865,-0.366,0,1
561555,30:26.6,GPS,377784659,0,6,156644600,2401,10,1.21,-35.3634782,149.1657826,614.58,5.34,15.70228,-0.399,0,1
561911,30:26.8,GPS,377984579,0,6,156644800,2401,10,1.21,-35.3634686,149.1657859,614.67,5.798,15.63375,-0.434,0,1
562269,30:27.0,GPS,378185332,0,6,156645000,2401,10,1.21,-35.3634581,149.1657895,614.76,6.253,15.61255,-0.47,0,1
562626,30:27.2,GPS,378385252,0,6,156645200,2401,10,1.21,-35.3634469,149.1657933,614.86,6.697001,15.52936,-0.506,0,1
562989,30:27.4,GPS,378585172,0,6,156645400,2401,10,1.21,-35.3634349,149.1657973,614.96,7.117,15.38845,-0.539,0,1
563343,30:27.6,GPS,378785092,0,6,156645600,2401,10,1.21,-35.3634222,149.1658016,615.08,7.499001,15.22525,-0.5700001,0,1
563700,30:27.8,GPS,378985012,0,6,156645800,2401,10,1.21,-35.363409,149.165806,615.19,7.843,15.0702,-0.597,0,1
564058,30:28.0,GPS,379184932,0,6,156646000,2401,10,1.21,-35.3633951,149.1658105,615.31,8.150001,14.93716,-0.6210001,0,1
564415,30:28.2,GPS,379384852,0,6,156646200,2401,10,1.21,-35.3633807,149.1658153,615.44,8.427,14.8331,-0.641,0,1
564778,30:28.4,GPS,379584772,0,6,156646400,2401,10,1.21,-35.3633658,149.1658201,615.57,8.676001,14.75978,-0.659,0,1
565132,30:28.6,GPS,379784692,0,6,156646600,2401,10,1.21,-35.3633505,149.1658251,615.71,8.898001,14.71108,-0.675,0,1
565492,30:28.8,GPS,379984612,0,6,156646800,2401,10,1.21,-35.3633349,149.1658301,615.84,9.091001,14.68281,-0.688,0,1
565850,30:29.0,GPS,380185365,0,6,156647000,2401,10,1.21,-35.363319,149.1658352,615.98,9.255,14.67263,-0.6990001,0,1
565879,30:29.0,GPS,380205357,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
566210,30:29.2,GPS,380385285,0,6,156647200,2401,10,1.21,-35.3633028,149.1658403,616.12,9.386001,14.67703,-0.706,0,1
566573,30:29.4,GPS,380585205,0,6,156647400,2401,10,1.21,-35.3632863,149.1658456,616.26,9.485001,14.69029,-0.711,0,1
566927,30:29.6,GPS,380785125,0,6,156647600,2401,10,1.21,-35.3632699,149.1658509,616.41,9.553,14.70833,-0.714,0,1
567284,30:29.8,GPS,380985045,0,6,156647800,2401,10,1.21,-35.3632532,149.1658563,616.55,9.594001,14.73083,-0.714,0,1
567642,30:30.0,GPS,381184965,0,6,156648000,2401,10,1.21,-35.3632365,149.1658617,616.69,9.620001,14.75909,-0.712,0,1
567998,30:30.2,GPS,381384885,0,6,156648200,2401,10,1.21,-35.3632197,149.1658671,616.83,9.635,14.79083,-0.711,0,1
568362,30:30.4,GPS,381584805,0,6,156648400,2401,10,1.21,-35.363203,149.1658726,616.98,9.623,14.8211,-0.708,0,1
568716,30:30.6,GPS,381784725,0,6,156648600,2401,10,1.21,-35.3631863,149.165878,617.12,9.573001,14.84732,-0.702,0,1
569073,30:30.8,GPS,381984645,0,6,156648800,2401,10,1.21,-35.3631697,149.1658833,617.26,9.48,14.86849,-0.694,0,1
569431,30:31.0,GPS,382185398,0,6,156649000,2401,10,1.21,-35.3631534,149.1658887,617.39,9.347,14.88318,-0.682,0,1
569787,30:31.2,GPS,382385318,0,6,156649200,2401,10,1.21,-35.3631373,149.1658939,617.53,9.172001,14.89263,-0.666,0,1
570153,30:31.4,GPS,382585238,0,6,156649400,2401,10,1.21,-35.3631216,149.1658991,617.66,8.955001,14.89879,-0.647,0,1
570507,30:31.6,GPS,382785158,0,6,156649600,2401,10,1.21,-35.3631063,149.165904,617.79,8.700001,14.90006,-0.626,0,1
570864,30:31.8,GPS,382985078,0,6,156649800,2401,10,1.21,-35.3630914,149.1659089,617.91,8.406,14.89494,-0.601,0,1
571222,30:32.0,GPS,383184998,0,6,156650000,2401,10,1.21,-35.3630771,149.1659136,618.03,8.073,14.88528,-0.574,0,1
571578,30:32.2,GPS,383384918,0,6,156650200,2401,10,1.21,-35.3630634,149.165918,618.14,7.697001,14.87267,-0.544,0,1
571942,30:32.4,GPS,383584838,0,6,156650400,2401,10,1.21,-35.3630505,149.1659222,618.25,7.276,14.85719,-0.511,0,1
572296,30:32.6,GPS,383784758,0,6,156650600,2401,10,1.21,-35.3630382,149.1659262,618.34,6.812,14.8372,-0.476,0,1
572653,30:32.8,GPS,383984678,0,6,156650800,2401,10,1.21,-35.3630268,149.16593,618.43,6.314,14.80458,-0.439,0,1
573011,30:33.0,GPS,384184598,0,6,156651000,2401,10,1.21,-35.3630162,149.1659333,618.52,5.795,14.68835,-0.4,0,1
573065,30:33.0,GPS,384224582,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
573370,30:33.2,GPS,384385351,0,6,156651200,2401,10,1.21,-35.3630066,149.1659364,618.59,5.249,14.32725,-0.354,0,1
573733,30:33.4,GPS,384585271,0,6,156651400,2401,10,1.21,-35.362998,149.1659391,618.66,4.667,13.54086,-0.301,0,1
574087,30:33.6,GPS,384785191,0,6,156651600,2401,10,1.21,-35.3629904,149.1659412,618.71,4.051,12.11769,-0.24,0,1
574445,30:33.8,GPS,384985111,0,6,156651800,2401,10,1.21,-35.3629837,149.1659427,618.76,3.408,9.68946,-0.172,0,1
574803,30:34.0,GPS,385185031,0,6,156652000,2401,10,1.21,-35.3629783,149.1659437,618.79,2.755,5.51871,-0.097,0,1
575158,30:34.2,GPS,385384951,0,6,156652200,2401,10,1.21,-35.3629739,149.1659439,618.8,2.124,358.0269,-0.018,0,1
575522,30:34.4,GPS,385584871,0,6,156652400,2401,10,1.21,-35.3629707,149.1659434,618.79,1.583,343.9231,0.06500001,0,1
575879,30:34.6,GPS,385784791,0,6,156652600,2401,10,1.21,-35.3629684,149.1659421,618.77,1.251,318.7626,0.155,0,1
576235,30:34.8,GPS,385984711,0,6,156652800,2401,10,1.21,-35.3629673,149.1659398,618.73,1.276,287.4291,0.25,0,1
576593,30:35.0,GPS,386184631,0,6,156653000,2401,10,1.21,-35.362967,149.1659366,618.67,1.615,264.7864,0.344,0,1
576948,30:35.2,GPS,386385384,0,6,156653200,2401,10,1.21,-35.3629677,149.1659326,618.59,2.096,252.5238,0.437,0,1
577312,30:35.4,GPS,386585304,0,6,156653400,2401,10,1.21,-35.3629692,149.1659278,618.49,2.613,246.4424,0.528,0,1
577666,30:35.6,GPS,386785224,0,6,156653600,2401,10,1.21,-35.3629714,149.1659222,618.38,3.127,243.4951,0.622,0,1
578022,30:35.8,GPS,386985144,0,6,156653800,2401,10,1.21,-35.3629742,149.1659156,618.25,3.624,241.7351,0.714,0,1
578380,30:36.0,GPS,387185064,0,6,156654000,2401,10,1.21,-35.3629776,149.1659081,618.1,4.086,240.2425,0.798,0,1
578735,30:36.2,GPS,387384984,0,6,156654200,2401,10,1.21,-35.3629815,149.1658999,617.93,4.491,238.9206,0.867,0,1
579100,30:36.4,GPS,387584904,0,6,156654400,2401,10,1.21,-35.3629859,149.1658911,617.75,4.831,237.9896,0.9250001,0,1
579454,30:36.6,GPS,387784824,0,6,156654600,2401,10,1.21,-35.3629907,149.1658819,617.56,5.119,237.5395,0.9770001,0,1
579810,30:36.8,GPS,387984744,0,6,156654800,2401,10,1.21,-35.3629957,149.1658721,617.36,5.373,237.4222,1.025,0,1
580169,30:37.0,GPS,388184664,0,6,156655000,2401,10,1.21,-35.3630011,149.165862,617.15,5.599,237.4271,1.068,0,1
580247,30:37.1,GPS,388244640,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
580526,30:37.2,GPS,388384584,0,6,156655200,2401,10,1.21,-35.3630066,149.1658514,616.93,5.8,237.434,1.107,0,1
580891,30:37.4,GPS,388585337,0,6,156655400,2401,10,1.21,-35.3630122,149.1658404,616.7,5.976,237.42,1.138,0,1
581245,30:37.6,GPS,388785257,0,6,156655600,2401,10,1.21,-35.3630181,149.1658292,616.47,6.13,237.3934,1.164,0,1
581601,30:37.8,GPS,388985177,0,6,156655800,2401,10,1.21,-35.3630241,149.1658177,616.24,6.263,237.36,1.184,0,1
581960,30:38.0,GPS,389185097,0,6,156656000,2401,10,1.21,-35.3630303,149.1658059,616,6.378,237.3208,1.199,0,1
582315,30:38.2,GPS,389385017,0,6,156656200,2401,10,1.21,-35.3630365,149.165794,615.76,6.479,237.2785,1.21,0,1
582679,30:38.4,GPS,389584937,0,6,156656400,2401,10,1.21,-35.3630428,149.1657819,615.52,6.568,237.238,1.216,0,1
583034,30:38.6,GPS,389784857,0,6,156656600,2401,10,1.21,-35.3630492,149.1657697,615.27,6.647,237.2016,1.218,0,1
583390,30:38.8,GPS,389984777,0,6,156656800,2401,10,1.21,-35.3630558,149.1657573,615.03,6.718,237.1683,1.217,0,1
583751,30:39.0,GPS,390184697,0,6,156657000,2401,10,1.21,-35.3630624,149.1657448,614.79,6.782001,237.1376,1.212,0,1
584106,30:39.2,GPS,390384617,0,6,156657200,2401,10,1.21,-35.363069,149.1657322,614.55,6.839,237.1105,1.205,0,1
584470,30:39.4,GPS,390585370,0,6,156657400,2401,10,1.21,-35.3630757,149.1657195,614.31,6.892,237.0871,1.194,0,1
584825,30:39.6,GPS,390785290,0,6,156657600,2401,10,1.21,-35.3630825,149.1657068,614.07,6.939,237.0683,1.182,0,1
585181,30:39.8,GPS,390985210,0,6,156657800,2401,10,1.21,-35.3630893,149.1656939,613.83,6.981,237.0392,1.172,0,1
585540,30:40.0,GPS,391185130,0,6,156658000,2401,10,1.21,-35.3630961,149.165681,613.6,7.016,236.975,1.164,0,1
585895,30:40.2,GPS,391385050,0,6,156658200,2401,10,1.21,-35.363103,149.1656679,613.36,7.047,236.8697,1.158,0,1
586259,30:40.4,GPS,391584970,0,6,156658400,2401,10,1.21,-35.3631099,149.165655,613.13,7.074,236.7327,1.153,0,1
586614,30:40.6,GPS,391784890,0,6,156658600,2401,10,1.21,-35.3631169,149.1656419,612.9,7.097,236.5803,1.151,0,1
586970,30:40.8,GPS,391984810,0,6,156658800,2401,10,1.21,-35.363124,149.1656288,612.67,7.117,236.4341,1.149,0,1
587329,30:41.0,GPS,392184730,0,6,156659000,2401,10,1.21,-35.3631311,149.1656158,612.44,7.135,236.3102,1.15,0,1
587482,30:41.1,GPS,392264698,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
587686,30:41.2,GPS,392384650,0,6,156659200,2401,10,1.21,-35.3631382,149.1656027,612.21,7.152,236.2116,1.153,0,1
588051,30:41.4,GPS,392585403,0,6,156659400,2401,10,1.21,-35.3631454,149.1655895,611.98,7.168,236.138,1.156,0,1
588406,30:41.6,GPS,392785323,0,6,156659600,2401,10,1.21,-35.3631526,149.1655764,611.75,7.183001,236.0916,1.161,0,1
588762,30:41.8,GPS,392985243,0,6,156659800,2401,10,1.21,-35.3631598,149.1655633,611.52,7.197001,236.0687,1.166,0,1
589121,30:42.0,GPS,393185163,0,6,156660000,2401,10,1.21,-35.363167,149.1655501,611.28,7.211,236.0673,1.172,0,1
589476,30:42.2,GPS,393385083,0,6,156660200,2401,10,1.21,-35.3631742,149.165537,611.05,7.224,236.0909,1.179,0,1
589840,30:42.4,GPS,393585003,0,6,156660400,2401,10,1.21,-35.3631814,149.1655238,610.81,7.237,236.1346,1.187,0,1
590195,30:42.6,GPS,393784923,0,6,156660600,2401,10,1.21,-35.3631887,149.1655105,610.58,7.25,236.1893,1.194,0,1
590551,30:42.8,GPS,393984843,0,6,156660800,2401,10,1.21,-35.363196,149.1654972,610.33,7.263,236.256,1.202,0,1
590909,30:43.0,GPS,394184763,0,6,156661000,2401,10,1.21,-35.3632032,149.1654839,610.09,7.275001,236.3362,1.211,0,1
591265,30:43.2,GPS,394384683,0,6,156661200,2401,10,1.21,-35.3632105,149.1654705,609.85,7.286,236.4217,1.219,0,1
591629,30:43.4,GPS,394584603,0,6,156661400,2401,10,1.21,-35.3632177,149.1654571,609.6,7.298,236.5076,1.228,0,1
591984,30:43.6,GPS,394785356,0,6,156661600,2401,10,1.21,-35.3632249,149.1654437,609.36,7.31,236.5966,1.237,0,1
592340,30:43.8,GPS,394985276,0,6,156661800,2401,10,1.21,-35.3632322,149.1654302,609.11,7.321001,236.6859,1.245,0,1
592746,30:44.0,GPS,395185196,0,6,156662000,2401,10,1.21,-35.3632394,149.1654167,608.86,7.332,236.7685,1.253,0,1
593101,30:44.2,GPS,395385116,0,6,156662200,2401,10,1.21,-35.3632465,149.1654032,608.61,7.343,236.8415,1.261,0,1
593466,30:44.4,GPS,395585036,0,6,156662400,2401,10,1.21,-35.3632537,149.1653897,608.35,7.355,236.9034,1.267,0,1
593821,30:44.6,GPS,395784956,0,6,156662600,2401,10,1.21,-35.363261,149.1653761,608.1,7.367001,236.9488,1.27,0,1
594176,30:44.8,GPS,395984876,0,6,156662800,2401,10,1.21,-35.3632683,149.1653624,607.85,7.381001,236.9578,1.268,0,1
594535,30:45.0,GPS,396184796,0,6,156663000,2401,10,1.21,-35.3632755,149.1653488,607.59,7.39,236.9096,1.26,0,1
594713,30:45.1,GPS,396284756,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
594892,30:45.2,GPS,396384716,0,6,156663200,2401,10,1.21,-35.3632828,149.1653351,607.34,7.384,236.8103,1.246,0,1
595257,30:45.4,GPS,396584636,0,6,156663400,2401,10,1.21,-35.36329,149.1653216,607.1,7.355,236.68,1.226,0,1
595612,30:45.6,GPS,396785389,0,6,156663600,2401,10,1.21,-35.3632973,149.1653081,606.86,7.296,236.5372,1.2,0,1
595967,30:45.8,GPS,396985309,0,6,156663800,2401,10,1.21,-35.3633045,149.1652948,606.62,7.198,236.3959,1.17,0,1
596325,30:46.0,GPS,397185229,0,6,156664000,2401,10,1.21,-35.3633116,149.1652817,606.38,7.06,236.2656,1.137,0,1
596681,30:46.2,GPS,397385149,0,6,156664200,2401,10,1.21,-35.3633185,149.165269,606.16,6.882,236.1523,1.099,0,1
597047,30:46.4,GPS,397585069,0,6,156664400,2401,10,1.21,-35.3633253,149.1652566,605.94,6.664001,236.0587,1.058,0,1
597402,30:46.6,GPS,397784989,0,6,156664600,2401,10,1.21,-35.3633319,149.1652446,605.74,6.404,235.9839,1.012,0,1
597760,30:46.8,GPS,397984909,0,6,156664800,2401,10,1.21,-35.3633382,149.1652332,605.54,6.102,235.9233,0.961,0,1
598118,30:47.0,GPS,398184829,0,6,156665000,2401,10,1.21,-35.3633442,149.1652223,605.36,5.757,235.8727,0.904,0,1
598474,30:47.2,GPS,398384749,0,6,156665200,2401,10,1.21,-35.3633497,149.1652121,605.18,5.369,235.8292,0.84,0,1
598838,30:47.4,GPS,398584669,0,6,156665400,2401,10,1.21,-35.363355,149.1652027,605.02,4.948,235.7941,0.771,0,1
599192,30:47.6,GPS,398784589,0,6,156665600,2401,10,1.21,-35.3633598,149.1651941,604.87,4.508,235.7686,0.698,0,1
599548,30:47.8,GPS,398985342,0,6,156665800,2401,10,1.21,-35.3633641,149.1651863,604.74,4.057,235.7479,0.6210001,0,1
599905,30:48.0,GPS,399185262,0,6,156666000,2401,10,1.21,-35.363368,149.1651794,604.62,3.596,235.7343,0.543,0,1
600261,30:48.2,GPS,399385182,0,6,156666200,2401,10,1.21,-35.3633714,149.1651733,604.52,3.125,235.7314,0.465,0,1
600629,30:48.4,GPS,399585102,0,6,156666400,2401,10,1.21,-35.3633742,149.165168,604.44,2.66,235.7436,0.389,0,1
600983,30:48.6,GPS,399785022,0,6,156666600,2401,10,1.21,-35.3633767,149.1651636,604.37,2.218,235.7824,0.32,0,1
601338,30:48.8,GPS,399984942,0,6,156666800,2401,10,1.21,-35.3633787,149.1651599,604.31,1.808,235.8531,0.259,0,1
601697,30:49.0,GPS,400184862,0,6,156667000,2401,10,1.21,-35.3633803,149.165157,604.26,1.429,235.9819,0.204,0,1
601903,30:49.1,GPS,400304814,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
602055,30:49.2,GPS,400384782,0,6,156667200,2401,10,1.21,-35.3633816,149.1651546,604.22,1.083,236.2067,0.157,0,1
602419,30:49.4,GPS,400584702,0,6,156667400,2401,10,1.21,-35.3633825,149.1651529,604.2,0.772,236.584,0.116,0,1
602774,30:49.6,GPS,400784622,0,6,156667600,2401,10,1.21,-35.3633832,149.1651518,604.18,0.499,237.3113,0.081,0,1
603129,30:49.8,GPS,400985375,0,6,156667800,2401,10,1.21,-35.3633836,149.1651511,604.16,0.265,239.1838,0.052,0,1
603487,30:50.0,GPS,401185295,0,6,156668000,2401,10,1.21,-35.3633837,149.1651508,604.16,0.072,250.5353,0.03,0,1
603843,30:50.2,GPS,401385215,0,6,156668200,2401,10,1.21,-35.3633837,149.1651508,604.15,0.085,41.06253,0.013,0,1
604207,30:50.4,GPS,401585135,0,6,156668400,2401,10,1.21,-35.3633836,149.1651509,604.15,0.194,48.28143,0.001,0,1
604561,30:50.6,GPS,401785055,0,6,156668600,2401,10,1.21,-35.3633833,149.1651513,604.15,0.26,49.27611,-0.002,0,1
604918,30:50.8,GPS,401984975,0,6,156668800,2401,10,1.21,-35.363383,149.1651518,604.15,0.286,48.92171,-0.002,0,1
605275,30:51.0,GPS,402184895,0,6,156669000,2401,10,1.21,-35.3633826,149.1651522,604.16,0.286,47.97893,0,0,1
605631,30:51.2,GPS,402384815,0,6,156669200,2401,10,1.21,-35.3633823,149.1651527,604.15,0.269,46.7241,0.004,0,1
605996,30:51.4,GPS,402584735,0,6,156669400,2401,10,1.21,-35.363382,149.1651531,604.15,0.226,44.30831,0.008,0,1
606350,30:51.6,GPS,402784655,0,6,156669600,2401,10,1.21,-35.3633817,149.1651534,604.15,0.148,37.1842,0.012,0,1
606705,30:51.8,GPS,402985408,0,6,156669800,2401,10,1.21,-35.3633815,149.1651535,604.15,0.061,1.74534,0.014,0,1
607062,30:52.0,GPS,403185328,0,6,156670000,2401,10,1.21,-35.3633814,149.1651534,604.14,0.082,273.5581,0.014,0,1
607417,30:52.2,GPS,403385248,0,6,156670200,2401,10,1.21,-35.3633814,149.1651532,604.14,0.144,255.8526,0.015,0,1
607782,30:52.4,GPS,403585168,0,6,156670400,2401,10,1.21,-35.3633815,149.1651529,604.14,0.175,251.0872,0.015,0,1
608136,30:52.6,GPS,403785088,0,6,156670600,2401,10,1.21,-35.3633816,149.1651525,604.13,0.184,248.5748,0.016,0,1
608491,30:52.8,GPS,403985008,0,6,156670800,2401,10,1.21,-35.3633818,149.1651522,604.13,0.178,246.7802,0.016,0,1
608848,30:53.0,GPS,404184928,0,6,156671000,2401,10,1.21,-35.3633819,149.1651518,604.13,0.144,246.1794,0.016,0,1
609078,30:53.1,GPS,404324872,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
609205,30:53.2,GPS,404384848,0,6,156671200,2401,10,1.21,-35.363382,149.1651516,604.12,0.079,248.2285,0.017,0,1
609569,30:53.4,GPS,404584768,0,6,156671400,2401,10,1.21,-35.363382,149.1651515,604.12,0.008,320.0109,0.019,0,1
609924,30:53.6,GPS,404784688,0,6,156671600,2401,10,1.21,-35.3633819,149.1651515,604.12,0.061,55.19619,0.019,0,1
610279,30:53.8,GPS,404984608,0,6,156671800,2401,10,1.21,-35.3633819,149.1651517,604.11,0.087,59.07008,0.019,0,1
610638,30:54.0,GPS,405185361,0,6,156672000,2401,10,1.21,-35.3633819,149.1651518,604.11,0.079,61.88985,0.018,0,1
610993,30:54.2,GPS,405385281,0,6,156672200,2401,10,1.21,-35.3633818,149.1651519,604.11,0.059,65.54837,0.017,0,1
611357,30:54.4,GPS,405585201,0,6,156672400,2401,10,1.21,-35.3633818,149.165152,604.1,0.042,70.40903,0.016,0,1
611712,30:54.6,GPS,405785121,0,6,156672600,2401,10,1.21,-35.3633818,149.1651521,604.1,0.031,76.07091,0.014,0,1
612067,30:54.8,GPS,405985041,0,6,156672800,2401,10,1.21,-35.3633818,149.1651521,604.1,0.025,80.81528,0.013,0,1
612424,30:55.0,GPS,406184961,0,6,156673000,2401,10,1.21,-35.3633818,149.1651522,604.09,0.022,82.85405,0.012,0,1
