,Timestamp,,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
484221,29:43.5,IMU,334685239,0,0.006379683,0.03721449,-0.00046639,-2.12724,-1.82978,-9.481264,0,0,38.40379,1,1,999,999
484222,29:43.5,IMU,334685239,1,0.006342096,0.03722309,-0.000435492,-2.128281,-1.830567,-9.481266,0,0,38.40377,1,1,760,799
484273,29:43.5,IMU,334725223,0,0.008253624,0.03866169,-0.000737051,-2.140861,-1.829546,-9.468975,0,0,38.40465,1,1,999,999
484274,29:43.5,IMU,334725223,1,0.008250122,0.03846656,-0.000794678,-2.139935,-1.829013,-9.468699,0,0,38.40465,1,1,760,799
484372,29:43.6,IMU,334765207,0,0.007697736,0.03873653,-0.000956356,-2.155505,-1.829603,-9.464969,0,0,38.40553,1,1,999,999
484373,29:43.6,IMU,334765207,1,0.007665435,0.0386458,-0.000779886,-2.152292,-1.829273,-9.464022,0,0,38.40553,1,1,760,799
484426,29:43.6,IMU,334805191,0,0.007499849,0.03993377,-0.000731696,-2.169204,-1.830048,-9.462107,0,0,38.4064,1,1,999,999
484427,29:43.6,IMU,334805191,1,0.007619459,0.04004241,-0.000819647,-2.167884,-1.833142,-9.461192,0,0,38.4064,1,1,760,799
484524,29:43.7,IMU,334845175,0,0.006868336,0.04372051,-0.001033065,-2.181581,-1.829301,-9.44104,0,0,38.40728,1,1,999,999
484525,29:43.7,IMU,334845175,1,0.007007638,0.0438832,-0.001030576,-2.179937,-1.829497,-9.440104,0,0,38.40728,1,1,760,799
484576,29:43.7,IMU,334885159,0,0.009144729,0.04717857,-0.001470012,-2.196246,-1.829031,-9.433287,0,0,38.40816,1,1,999,999
484577,29:43.7,IMU,334885159,1,0.009217057,0.04696002,-0.00138499,-2.195157,-1.828647,-9.434936,0,0,38.40816,1,1,760,799
484629,29:43.7,IMU,334925143,0,0.00848417,0.05203441,-0.001717228,-2.208621,-1.830881,-9.437201,0,0,38.40904,1,1,999,999
484630,29:43.7,IMU,334925143,1,0.008456706,0.05186884,-0.001618661,-2.20934,-1.830527,-9.440083,0,0,38.40904,1,1,760,799
484729,29:43.8,IMU,334965127,0,0.008242149,0.05347076,-0.001648619,-2.220057,-1.829552,-9.427479,0,0,38.40992,1,1,999,999
484730,29:43.8,IMU,334965127,1,0.008187044,0.05323011,-0.001671342,-2.219571,-1.831436,-9.428026,0,0,38.40992,1,1,760,799
484783,29:43.8,IMU,335005111,0,0.007408708,0.05323647,-0.001992046,-2.230757,-1.830285,-9.412909,0,0,38.4108,1,1,999,999
484784,29:43.8,IMU,335005111,1,0.007453082,0.05314814,-0.002016751,-2.228555,-1.828737,-9.411738,0,0,38.4108,1,1,760,799
484884,29:43.9,IMU,335045095,0,0.007069145,0.05756582,-0.002236136,-2.241405,-1.830376,-9.412998,0,0,38.41167,1,1,999,999
484885,29:43.9,IMU,335045095,1,0.007270865,0.05753544,-0.002106779,-2.243371,-1.829598,-9.413081,0,0,38.41167,1,1,760,799
484935,29:43.9,IMU,335085079,0,0.006822355,0.06280764,-0.002453513,-2.251922,-1.831359,-9.406797,0,0,38.41256,1,1,999,999
484936,29:43.9,IMU,335085079,1,0.006878978,0.06270054,-0.002451694,-2.251852,-1.830909,-9.407139,0,0,38.41256,1,1,760,799
484987,29:43.9,IMU,335125063,0,0.005901586,0.06173695,-0.002544063,-2.261131,-1.830513,-9.398568,0,0,38.41346,1,1,1000,1000
484988,29:43.9,IMU,335125063,1,0.005955267,0.06181228,-0.002405789,-2.2614,-1.829873,-9.397862,0,0,38.41346,1,1,760,799
485086,29:44.0,IMU,335165047,0,0.007890468,0.06972453,-0.003086946,-2.271384,-1.832994,-9.394659,0,0,38.41433,1,1,1000,1000
485087,29:44.0,IMU,335165047,1,0.007876048,0.06949642,-0.003050281,-2.271037,-1.83122,-9.394629,0,0,38.41433,1,1,760,799
485140,29:44.0,IMU,335205031,0,0.009955781,0.06641952,-0.003328585,-2.276799,-1.832721,-9.376112,0,0,38.41521,1,1,1000,1000
485141,29:44.0,IMU,335205031,1,0.01014188,0.06633252,-0.003255366,-2.277327,-1.829194,-9.375608,0,0,38.41521,1,1,760,799
485239,29:44.1,IMU,335245015,0,0.006675661,0.05785359,-0.003216779,-2.285998,-1.832166,-9.372498,0,0,38.41609,1,1,1000,1000
485240,29:44.1,IMU,335245015,1,0.006823636,0.05775405,-0.003071873,-2.286168,-1.832409,-9.369673,0,0,38.41609,1,1,760,799
485291,29:44.1,IMU,335284999,0,0.006445867,0.04401048,-0.002948786,-2.291306,-1.8346,-9.376289,0,0,38.41695,1,1,1000,1000
485292,29:44.1,IMU,335284999,1,0.006645874,0.04406357,-0.002840152,-2.293403,-1.832652,-9.375029,0,0,38.41695,1,1,760,799
485343,29:44.1,IMU,335324983,0,0.006302343,0.03130564,-0.002490247,-2.296251,-1.834602,-9.365302,0,0,38.41782,1,1,1000,1000
485344,29:44.1,IMU,335324983,1,0.006238025,0.03118577,-0.002451272,-2.295261,-1.833093,-9.363935,0,0,38.41782,1,1,760,799
485442,29:44.2,IMU,335364967,0,0.005927629,0.01853874,-0.001731467,-2.299709,-1.835531,-9.367435,0,0,38.4187,1,1,1000,1000
485443,29:44.2,IMU,335364967,1,0.005959859,0.0186458,-0.001723307,-2.299119,-1.835522,-9.367861,0,0,38.4187,1,1,760,799
485499,29:44.2,IMU,335404951,0,0.00571669,0.006448555,-0.000788636,-2.301525,-1.836286,-9.358463,0,0,38.41958,1,1,1000,1000
485500,29:44.2,IMU,335404951,1,0.005680804,0.00636641,-0.000831262,-2.304206,-1.8342,-9.358749,0,0,38.41958,1,1,760,799
485599,29:44.3,IMU,335444935,0,0.005485155,-0.003959923,0.000189116,-2.301963,-1.838026,-9.358837,0,0,38.42046,1,1,1000,1000
485600,29:44.3,IMU,335444935,1,0.005822667,-0.004213753,0.000109267,-2.303193,-1.836113,-9.360205,0,0,38.42046,1,1,760,799
485653,29:44.3,IMU,335484919,0,0.005344449,-0.006356528,0.000890055,-2.304799,-1.83826,-9.355429,0,0,38.42133,1,1,1000,1000
485654,29:44.3,IMU,335484919,1,0.005329039,-0.006390483,0.000895045,-2.305768,-1.834474,-9.356216,0,0,38.42133,1,1,760,799
485705,29:44.3,IMU,335524903,0,0.005160367,-0.00459986,0.001466702,-2.305919,-1.839028,-9.354365,0,0,38.42221,1,1,1000,1000
485706,29:44.3,IMU,335524903,1,0.005191443,-0.004858731,0.001518104,-2.304397,-1.839731,-9.353334,0,0,38.42221,1,1,760,799
485806,29:44.4,IMU,335564887,0,0.005012928,0.000747101,0.001864883,-2.30692,-1.840433,-9.353437,0,0,38.42309,1,1,1000,1000
485807,29:44.4,IMU,335564887,1,0.005171764,0.000462859,0.001760347,-2.307148,-1.84048,-9.354427,0,0,38.42309,1,1,760,799
485860,29:44.4,IMU,335604871,0,0.004854281,0.008691832,0.001998723,-2.309313,-1.841113,-9.350074,0,0,38.42396,1,1,1000,1000
485861,29:44.4,IMU,335604871,1,0.004752257,0.008811898,0.001928791,-2.311396,-1.839207,-9.351094,0,0,38.42396,1,1,760,799
485959,29:44.5,IMU,335644855,0,0.004830454,0.02291824,0.00208524,-2.312419,-1.841297,-9.351662,0,0,38.42484,1,1,1000,1000
485960,29:44.5,IMU,335644855,1,0.004848015,0.02274697,0.001977928,-2.312698,-1.842614,-9.354072,0,0,38.42484,1,1,760,799
486010,29:44.5,IMU,335684839,0,0.007582044,0.03884625,0.001865292,-2.316351,-1.84225,-9.352326,0,0,38.42572,1,1,1000,1000
486011,29:44.5,IMU,335684839,1,0.007557874,0.03874557,0.001689772,-2.315384,-1.840423,-9.349853,0,0,38.42572,1,1,760,799
486062,29:44.5,IMU,335724823,0,0.01199,0.05368644,0.001397026,-2.321286,-1.843526,-9.352755,0,0,38.42659,1,1,1000,1000
486063,29:44.5,IMU,335724823,1,0.01207394,0.05387143,0.001422857,-2.320993,-1.844056,-9.353676,0,0,38.42659,1,1,760,799
486161,29:44.6,IMU,335764807,0,0.008892439,0.06564678,0.000741833,-2.326004,-1.842531,-9.351349,0,0,38.42747,1,1,1000,1000
486162,29:44.6,IMU,335764807,1,0.00890855,0.06536134,0.000767017,-2.32666,-1.841918,-9.353964,0,0,38.42747,1,1,760,799
486215,29:44.6,IMU,335804791,0,0.0122004,0.07464498,-0.000235328,-2.33067,-1.843148,-9.35171,0,0,38.42834,1,1,1000,1000
486216,29:44.6,IMU,335804791,1,0.01238414,0.07462974,-9.91E-05,-2.330803,-1.842304,-9.352515,0,0,38.42834,1,1,760,799
486313,29:44.7,IMU,335844775,0,0.01298705,0.08178757,-0.001098646,-2.334528,-1.843318,-9.347007,0,0,38.42922,1,1,1000,1000
486314,29:44.7,IMU,335844775,1,0.0128547,0.08186043,-0.001058656,-2.335545,-1.843876,-9.346497,0,0,38.42922,1,1,760,799
486364,29:44.7,IMU,335884759,0,0.01216983,0.08953112,-0.002171523,-2.339328,-1.843083,-9.349017,0,0,38.4301,1,1,1000,1000
486365,29:44.7,IMU,335884759,1,0.01230329,0.08926804,-0.002287913,-2.338095,-1.843708,-9.349054,0,0,38.4301,1,1,760,799
486418,29:44.7,IMU,335924743,0,0.01220331,0.09579562,-0.003283773,-2.343115,-1.844211,-9.335857,0,0,38.43097,1,1,1000,1000
486419,29:44.7,IMU,335924743,1,0.01222995,0.09583447,-0.003228489,-2.342283,-1.843699,-9.336052,0,0,38.43097,1,1,760,799
486518,29:44.8,IMU,335964727,0,0.01131048,0.1021509,-0.00425369,-2.344017,-1.844604,-9.340985,0,0,38.43185,1,1,1000,1000
486519,29:44.8,IMU,335964727,1,0.01127305,0.1023177,-0.004193553,-2.346727,-1.847161,-9.339802,0,0,38.43185,1,1,760,799
486574,29:44.8,IMU,336004711,0,0.01225741,0.0977329,-0.00487651,-2.345536,-1.845602,-9.330242,0,0,38.43272,1,1,1000,1000
486575,29:44.8,IMU,336004711,1,0.01234484,0.09781954,-0.004908982,-2.347414,-1.843813,-9.330872,0,0,38.43272,1,1,760,799
486675,29:44.9,IMU,336044695,0,0.0114174,0.1005943,-0.005700481,-2.346486,-1.84566,-9.332392,0,0,38.4336,1,1,1000,1000
486676,29:44.9,IMU,336044695,1,0.01149043,0.1004387,-0.005717621,-2.346757,-1.847023,-9.332878,0,0,38.4336,1,1,760,799
486726,29:44.9,IMU,336084679,0,0.008811045,0.1072197,-0.006434755,-2.345679,-1.847091,-9.327506,0,0,38.43448,1,1,1000,1000
486727,29:44.9,IMU,336084679,1,0.008818841,0.1073585,-0.006514895,-2.344667,-1.847395,-9.329394,0,0,38.43448,1,1,760,799
486778,29:44.9,IMU,336124663,0,0.007296849,0.1090984,-0.007117734,-2.344405,-1.849974,-9.323982,0,0,38.43535,1,1,999,999
486779,29:44.9,IMU,336124663,1,0.007375102,0.1090335,-0.006956844,-2.343353,-1.847954,-9.326856,0,0,38.43535,1,1,760,799
486877,29:45.0,IMU,336164647,0,0.009242195,0.1127323,-0.007734231,-2.342965,-1.850647,-9.329833,0,0,38.43623,1,1,999,999
486878,29:45.0,IMU,336164647,1,0.009002207,0.1126116,-0.007709067,-2.342498,-1.851763,-9.329653,0,0,38.43623,1,1,760,799
486931,29:45.0,IMU,336204631,0,0.007184077,0.1163346,-0.008365158,-2.338028,-1.853659,-9.318922,0,0,38.4371,1,1,999,999
486932,29:45.0,IMU,336204631,1,0.007210697,0.1162004,-0.008433396,-2.341456,-1.851835,-9.317799,0,0,38.4371,1,1,760,799
487030,29:45.1,IMU,336244615,0,0.008684264,0.1187231,-0.00882475,-2.336191,-1.854974,-9.328397,0,0,38.43798,1,1,999,999
487031,29:45.1,IMU,336244615,1,0.008693806,0.1187611,-0.008888667,-2.335905,-1.853714,-9.32732,0,0,38.43798,1,1,760,799
487082,29:45.1,IMU,336284599,0,0.007233749,0.1203371,-0.00910477,-2.329862,-1.855386,-9.315749,0,0,38.43885,1,1,999,999
487083,29:45.1,IMU,336284599,1,0.007330325,0.1203479,-0.009120215,-2.329719,-1.856333,-9.316297,0,0,38.43885,1,1,760,799
487134,29:45.1,IMU,336324583,0,0.008037858,0.1217569,-0.009485116,-2.325905,-1.858944,-9.32127,0,0,38.43973,1,1,999,999
487135,29:45.1,IMU,336324583,1,0.00808044,0.1216476,-0.009660965,-2.322608,-1.857956,-9.320969,0,0,38.43973,1,1,760,799
487233,29:45.2,IMU,336365400,0,0.008579847,0.1240137,-0.009616369,-2.317618,-1.860095,-9.313646,0,0,38.44062,1,1,999,999
487234,29:45.2,IMU,336365400,1,0.00865123,0.123963,-0.009564904,-2.315948,-1.860738,-9.313206,0,0,38.4406,1,1,760,799
487290,29:45.2,IMU,336405384,0,0.01010913,0.1288144,-0.009904726,-2.310446,-1.861349,-9.322635,0,0,38.4415,1,1,999,999
487291,29:45.2,IMU,336405384,1,0.01014049,0.1288012,-0.009753743,-2.310751,-1.860541,-9.322494,0,0,38.44147,1,1,760,799
487391,29:45.3,IMU,336445368,0,0.00988576,0.1316592,-0.00994695,-2.302714,-1.86437,-9.316658,0,0,38.44237,1,1,999,999
487392,29:45.3,IMU,336445368,1,0.00999293,0.1317139,-0.009955665,-2.301413,-1.863942,-9.313105,0,0,38.44235,1,1,760,799
487445,29:45.3,IMU,336485352,0,0.008656465,0.1300024,-0.01001303,-2.292759,-1.864896,-9.319386,0,0,38.44324,1,1,999,999
487446,29:45.3,IMU,336485352,1,0.008738036,0.1297466,-0.009879945,-2.293704,-1.865477,-9.322501,0,0,38.44323,1,1,760,799
487497,29:45.3,IMU,336525336,0,0.008418507,0.1333095,-0.0100572,-2.28171,-1.867876,-9.315814,0,0,38.44412,1,1,999,999
487498,29:45.3,IMU,336525336,1,0.008431829,0.1332634,-0.01005918,-2.282672,-1.868974,-9.314769,0,0,38.4441,1,1,760,799
487598,29:45.4,IMU,336565320,0,0.007841795,0.1323434,-0.01009839,-2.269168,-1.869172,-9.320483,0,0,38.445,1,1,999,999
487599,29:45.4,IMU,336565320,1,0.007886006,0.132149,-0.01012996,-2.272549,-1.868515,-9.320082,0,0,38.44497,1,1,760,799
487652,29:45.4,IMU,336605304,0,0.009398624,0.1356578,-0.01015048,-2.256976,-1.872141,-9.322853,0,0,38.44587,1,1,999,999
487653,29:45.4,IMU,336605304,1,0.009425057,0.1357351,-0.01005172,-2.258322,-1.87191,-9.319981,0,0,38.44585,1,1,760,799
487751,29:45.5,IMU,336645288,0,0.01180862,0.1378196,-0.0104304,-2.244532,-1.873096,-9.320385,0,0,38.44674,1,1,999,999
487752,29:45.5,IMU,336645288,1,0.01199666,0.1377902,-0.0105347,-2.243679,-1.874482,-9.320559,0,0,38.44672,1,1,760,799
487802,29:45.5,IMU,336685272,0,0.009407749,0.1391866,-0.01012318,-2.231235,-1.875457,-9.322058,0,0,38.44762,1,1,999,999
487803,29:45.5,IMU,336685272,1,0.00968775,0.1391483,-0.01011242,-2.231334,-1.873143,-9.31986,0,0,38.44759,1,1,760,799
487854,29:45.5,IMU,336725256,0,0.008589201,0.1410609,-0.01037591,-2.215727,-1.877733,-9.329976,0,0,38.44849,1,1,999,999
487855,29:45.5,IMU,336725256,1,0.00855047,0.1409447,-0.01022897,-2.215546,-1.878592,-9.330612,0,0,38.44847,1,1,760,799
487953,29:45.6,IMU,336765240,0,0.01165858,0.1403937,-0.01043767,-2.199934,-1.880091,-9.327114,0,0,38.44936,1,1,999,999
487954,29:45.6,IMU,336765240,1,0.01155721,0.1403189,-0.01048301,-2.20129,-1.880291,-9.326567,0,0,38.44934,1,1,760,799
488007,29:45.6,IMU,336805224,0,0.01066982,0.141144,-0.01047004,-2.183427,-1.882315,-9.335964,0,0,38.45021,1,1,999,999
488008,29:45.6,IMU,336805224,1,0.01065945,0.1412219,-0.01041398,-2.183371,-1.882304,-9.335825,0,0,38.45021,1,1,760,799
488105,29:45.7,IMU,336845208,0,0.01040437,0.143637,-0.01055744,-2.166162,-1.8854,-9.339637,0,0,38.45109,1,1,999,999
488106,29:45.7,IMU,336845208,1,0.01046344,0.1436278,-0.01055975,-2.165449,-1.883883,-9.339375,0,0,38.45109,1,1,760,799
488156,29:45.7,IMU,336885192,0,0.01157507,0.1461336,-0.01059552,-2.146402,-1.886476,-9.331755,0,0,38.45196,1,1,999,999
488157,29:45.7,IMU,336885192,1,0.01161254,0.1461603,-0.01057382,-2.145944,-1.886307,-9.331724,0,0,38.45196,1,1,760,799
488210,29:45.7,IMU,336925176,0,0.01073395,0.1524168,-0.0108975,-2.12828,-1.888867,-9.348152,0,0,38.45284,1,1,999,999
488211,29:45.7,IMU,336925176,1,0.01080571,0.152464,-0.01094618,-2.128031,-1.887582,-9.348003,0,0,38.45284,1,1,760,799
488310,29:45.8,IMU,336965160,0,0.01168901,0.1565627,-0.01101705,-2.109108,-1.891907,-9.352581,0,0,38.45371,1,1,999,999
488311,29:45.8,IMU,336965160,1,0.01152786,0.1566395,-0.01108048,-2.108125,-1.892335,-9.350368,0,0,38.45371,1,1,760,799
488364,29:45.8,IMU,337005144,0,0.01205803,0.1596988,-0.01145747,-2.088044,-1.894082,-9.355801,0,0,38.45458,1,1,999,999
488365,29:45.8,IMU,337005144,1,0.01217928,0.1597836,-0.01146114,-2.087294,-1.894651,-9.35767,0,0,38.45458,1,1,760,799
488466,29:45.9,IMU,337045128,0,0.01109155,0.1654987,-0.01164511,-2.067523,-1.896626,-9.368074,0,0,38.45545,1,1,999,999
488467,29:45.9,IMU,337045128,1,0.0111354,0.1653829,-0.01163521,-2.067728,-1.896024,-9.3684,0,0,38.45545,1,1,760,799
488517,29:45.9,IMU,337085112,0,0.01038237,0.1691199,-0.01204571,-2.045051,-1.897441,-9.359829,0,0,38.45633,1,1,999,999
488518,29:45.9,IMU,337085112,1,0.01040505,0.1691025,-0.01185635,-2.04323,-1.898927,-9.359217,0,0,38.45633,1,1,760,799
488569,29:45.9,IMU,337125096,0,0.009876732,0.1680053,-0.01216571,-2.022851,-1.901972,-9.373508,0,0,38.4572,1,1,999,999
488570,29:45.9,IMU,337125096,1,0.01006381,0.1679406,-0.0121356,-2.022987,-1.901079,-9.372762,0,0,38.4572,1,1,760,799
488668,29:46.0,IMU,337165080,0,0.01064123,0.1720888,-0.01236367,-1.997722,-1.904002,-9.384094,0,0,38.45807,1,1,999,999
488669,29:46.0,IMU,337165080,1,0.0106427,0.1721635,-0.01233202,-1.997949,-1.903898,-9.384624,0,0,38.45807,1,1,760,799
488722,29:46.0,IMU,337205064,0,0.01137287,0.1749564,-0.01280833,-1.972823,-1.907575,-9.379224,0,0,38.45896,1,1,999,999
488723,29:46.0,IMU,337205064,1,0.01131121,0.1749703,-0.01294584,-1.973398,-1.907998,-9.378857,0,0,38.45896,1,1,760,799
488820,29:46.1,IMU,337245048,0,0.01062524,0.1810368,-0.01329394,-1.949044,-1.910138,-9.398279,0,0,38.45984,1,1,999,999
488821,29:46.1,IMU,337245048,1,0.0106182,0.1809061,-0.01334479,-1.949823,-1.909619,-9.397581,0,0,38.45984,1,1,760,799
488873,29:46.1,IMU,337285032,0,0.008770723,0.1846216,-0.01342965,-1.921466,-1.912557,-9.39934,0,0,38.46071,1,1,999,999
488874,29:46.1,IMU,337285032,1,0.008710109,0.1846372,-0.0135101,-1.921038,-1.911057,-9.400806,0,0,38.46071,1,1,760,799
488925,29:46.1,IMU,337325016,0,0.0104006,0.1856588,-0.0140023,-1.893914,-1.91399,-9.404457,0,0,38.46158,1,1,999,999
488926,29:46.1,IMU,337325016,1,0.01048541,0.1858096,-0.01386043,-1.893865,-1.916615,-9.404682,0,0,38.46158,1,1,760,799
489024,29:46.2,IMU,337365000,0,0.009667723,0.1834259,-0.01411378,-1.865936,-1.918414,-9.418344,0,0,38.46245,1,1,999,999
489025,29:46.2,IMU,337365000,1,0.009843882,0.1831639,-0.01412549,-1.866789,-1.920044,-9.42046,0,0,38.46245,1,1,760,799
489079,29:46.2,IMU,337404984,0,0.009394558,0.1830378,-0.01414636,-1.836994,-1.921453,-9.425008,0,0,38.4633,1,1,999,999
489080,29:46.2,IMU,337404984,1,0.009459889,0.1831268,-0.01426497,-1.835826,-1.921955,-9.427251,0,0,38.4633,1,1,760,799
489181,29:46.3,IMU,337444968,0,0.008458279,0.187705,-0.01449896,-1.806337,-1.924258,-9.43325,0,0,38.46417,1,1,999,999
489182,29:46.3,IMU,337444968,1,0.00853789,0.1876972,-0.01446882,-1.809198,-1.924171,-9.433048,0,0,38.46417,1,1,760,799
489235,29:46.3,IMU,337484952,0,0.01084855,0.1901213,-0.01473295,-1.776099,-1.927734,-9.433244,0,0,38.46504,1,1,999,999
489236,29:46.3,IMU,337484952,1,0.01090224,0.1900704,-0.01488377,-1.775095,-1.926484,-9.431023,0,0,38.46504,1,1,760,799
489287,29:46.3,IMU,337524936,0,0.01008699,0.192316,-0.01494541,-1.744545,-1.930813,-9.448341,0,0,38.46592,1,1,999,999
489288,29:46.3,IMU,337524936,1,0.0100557,0.1923166,-0.01497787,-1.744509,-1.930836,-9.447983,0,0,38.46592,1,1,760,799
489388,29:46.4,IMU,337564920,0,0.009505374,0.1916919,-0.0150079,-1.711656,-1.934154,-9.464941,0,0,38.46679,1,1,999,999
489389,29:46.4,IMU,337564920,1,0.009559715,0.1915829,-0.01516652,-1.713725,-1.933864,-9.465111,0,0,38.46679,1,1,760,799
489443,29:46.4,IMU,337604904,0,0.01114899,0.1953871,-0.01510258,-1.678725,-1.937371,-9.468811,0,0,38.46766,1,1,999,999
489444,29:46.4,IMU,337604904,1,0.01112639,0.1954298,-0.01514844,-1.679772,-1.934297,-9.468431,0,0,38.46766,1,1,760,799
489541,29:46.5,IMU,337644888,0,0.01003836,0.2003531,-0.01537177,-1.64518,-1.938731,-9.475546,0,0,38.46853,1,1,999,999
489542,29:46.5,IMU,337644888,1,0.01014999,0.2003751,-0.01527572,-1.644391,-1.938869,-9.475399,0,0,38.46853,1,1,760,799
489592,29:46.5,IMU,337684872,0,0.007723014,0.202454,-0.01565873,-1.611308,-1.942355,-9.483742,0,0,38.4694,1,1,999,999
489593,29:46.5,IMU,337684872,1,0.00775354,0.202221,-0.01566596,-1.61094,-1.943817,-9.481571,0,0,38.4694,1,1,760,799
489644,29:46.5,IMU,337724856,0,0.007404408,0.2043516,-0.01596733,-1.576671,-1.946394,-9.497641,0,0,38.47027,1,1,999,999
489645,29:46.5,IMU,337724856,1,0.007474634,0.2042356,-0.01610412,-1.573812,-1.947548,-9.499028,0,0,38.47027,1,1,760,799
489743,29:46.6,IMU,337764840,0,0.007130253,0.2050829,-0.0161289,-1.54093,-1.948684,-9.507376,0,0,38.47114,1,1,999,999
489744,29:46.6,IMU,337764840,1,0.007017975,0.2049813,-0.01616668,-1.54122,-1.946897,-9.505453,0,0,38.47114,1,1,760,799
489797,29:46.6,IMU,337804824,0,0.00752757,0.2048909,-0.01612125,-1.503826,-1.952964,-9.519737,0,0,38.47201,1,1,999,999
489798,29:46.6,IMU,337804824,1,0.007660613,0.2048463,-0.01631383,-1.504048,-1.950491,-9.519935,0,0,38.47201,1,1,760,799
489895,29:46.7,IMU,337844808,0,0.00822519,0.205627,-0.01625598,-1.467084,-1.954618,-9.530642,0,0,38.47288,1,1,999,999
489896,29:46.7,IMU,337844808,1,0.008564715,0.2056395,-0.01626159,-1.468143,-1.951721,-9.531153,0,0,38.47288,1,1,760,799
489946,29:46.7,IMU,337884792,0,0.01122279,0.2068225,-0.01649653,-1.429504,-1.958046,-9.539218,0,0,38.47375,1,1,999,999
489947,29:46.7,IMU,337884792,1,0.01129124,0.2068806,-0.01636111,-1.430257,-1.957992,-9.53895,0,0,38.47375,1,1,760,799
489998,29:46.7,IMU,337924776,0,0.01364999,0.2106059,-0.01660125,-1.391554,-1.960917,-9.54663,0,0,38.47462,1,1,999,999
489999,29:46.7,IMU,337924776,1,0.01382149,0.2106729,-0.01658755,-1.392259,-1.96031,-9.543929,0,0,38.47462,1,1,760,799
490100,29:46.8,IMU,337964760,0,0.01683547,0.2161832,-0.01670236,-1.354772,-1.962979,-9.555115,0,0,38.47549,1,1,999,999
490101,29:46.8,IMU,337964760,1,0.01686246,0.2160551,-0.01675829,-1.355575,-1.962721,-9.556491,0,0,38.47549,1,1,760,799
490154,29:46.8,IMU,338004744,0,0.0219209,0.2249897,-0.01693354,-1.314232,-1.964052,-9.562916,0,0,38.47636,1,1,999,999
490155,29:46.8,IMU,338004744,1,0.02205759,0.225212,-0.01685061,-1.313219,-1.966952,-9.561135,0,0,38.47636,1,1,760,799
490255,29:46.9,IMU,338044728,0,0.0281909,0.2367168,-0.01719648,-1.275095,-1.968075,-9.578321,0,0,38.47723,1,1,999,999
490256,29:46.9,IMU,338044728,1,0.02817322,0.2366641,-0.01734627,-1.275669,-1.967954,-9.57905,0,0,38.47723,1,1,760,799
490306,29:46.9,IMU,338084712,0,0.03456637,0.2450651,-0.01716539,-1.236663,-1.970155,-9.592886,0,0,38.4781,1,1,999,999
490307,29:46.9,IMU,338084712,1,0.03448278,0.2447952,-0.01744781,-1.237804,-1.969394,-9.595692,0,0,38.4781,1,1,760,799
490358,29:46.9,IMU,338124696,0,0.04581011,0.2527906,-0.01696894,-1.196248,-1.972878,-9.607487,0,0,38.47897,1,1,1000,1000
490359,29:46.9,IMU,338124696,1,0.04589047,0.252777,-0.01691606,-1.194153,-1.973995,-9.604076,0,0,38.47897,1,1,760,799
490457,29:47.0,IMU,338164680,0,0.05624439,0.2552979,-0.01580163,-1.156055,-1.975389,-9.610241,0,0,38.47984,1,1,1000,1000
490458,29:47.0,IMU,338164680,1,0.05622126,0.255183,-0.01594163,-1.157835,-1.97694,-9.609533,0,0,38.47984,1,1,760,799
490511,29:47.0,IMU,338204664,0,0.06154266,0.2517195,-0.01364649,-1.115357,-1.978699,-9.626219,0,0,38.48071,1,1,1000,1000
490512,29:47.0,IMU,338204664,1,0.06146278,0.2516888,-0.01387664,-1.114386,-1.978366,-9.627768,0,0,38.48071,1,1,760,799
490610,29:47.1,IMU,338244648,0,0.06586245,0.2473208,-0.01076577,-1.072707,-1.981667,-9.640502,0,0,38.48158,1,1,1000,1000
490611,29:47.1,IMU,338244648,1,0.06569649,0.2473713,-0.01070771,-1.071936,-1.98263,-9.641624,0,0,38.48158,1,1,760,799
490662,29:47.1,IMU,338284632,0,0.06914993,0.2423055,-0.0069427,-1.032141,-1.983561,-9.642205,0,0,38.48245,1,1,1000,1000
490663,29:47.1,IMU,338284632,1,0.06916101,0.2425169,-0.007087404,-1.03172,-1.98295,-9.642963,0,0,38.48245,1,1,760,799
490714,29:47.1,IMU,338324616,0,0.07124615,0.2320071,-0.002209349,-0.9897814,-1.987303,-9.657739,0,0,38.48331,1,1,1000,1000
490715,29:47.1,IMU,338324616,1,0.07131781,0.2319175,-0.002192039,-0.9895763,-1.987586,-9.657454,0,0,38.48331,1,1,760,799
490813,29:47.2,IMU,338364600,0,0.07426512,0.2245053,0.003245564,-0.9478688,-1.990637,-9.673253,0,0,38.48418,1,1,1000,1000
490814,29:47.2,IMU,338364600,1,0.07416098,0.2247667,0.003133637,-0.9492508,-1.988315,-9.675192,0,0,38.48418,1,1,760,799
490868,29:47.2,IMU,338404584,0,0.07697834,0.2160947,0.009386615,-0.9074337,-1.992796,-9.680622,0,0,38.48505,1,1,1000,1000
490869,29:47.2,IMU,338404584,1,0.07695192,0.2159272,0.009410959,-0.9069488,-1.991661,-9.68076,0,0,38.48505,1,1,760,799
490970,29:47.3,IMU,338445401,0,0.07930492,0.2126676,0.01637582,-0.8654235,-1.996897,-9.687428,0,0,38.48594,1,1,1000,1000
490971,29:47.3,IMU,338445401,1,0.07938144,0.2126557,0.01638463,-0.863223,-1.996518,-9.686817,0,0,38.48592,1,1,760,799
