,Timestamp,,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
611677,01:00.7,IMU,384925135,0,0.003681465,0.002457347,0.002803803,-0.04172155,0.6267781,-9.800003,0,0,39.42088,1,1,999,999
611678,01:00.7,IMU,384925135,1,0.003543624,0.002289539,0.002987803,-0.03950931,0.6256493,-9.800092,0,0,39.42088,1,1,760,799
611776,01:00.8,IMU,384965119,0,0.003263026,0.002497357,0.00313238,-0.0416154,0.6263177,-9.800739,0,0,39.42162,1,1,999,999
611777,01:00.8,IMU,384965119,1,0.003301256,0.002427637,0.002968312,-0.0404504,0.6273659,-9.798917,0,0,39.42162,1,1,760,799
611831,01:00.8,IMU,385005103,0,0.006522418,0.002886018,0.003367531,-0.0417478,0.6251152,-9.800936,0,0,39.42236,1,1,999,999
611832,01:00.8,IMU,385005103,1,0.006704337,0.002793624,0.003386751,-0.04400369,0.6244683,-9.801106,0,0,39.42236,1,1,760,799
611931,01:00.8,IMU,385045087,0,0.007438023,0.002897132,0.003616957,-0.0427127,0.6233103,-9.79856,0,0,39.4231,1,1,999,999
611932,01:00.8,IMU,385045087,1,0.007247201,0.003087227,0.003657768,-0.04000622,0.6238628,-9.801235,0,0,39.4231,1,1,760,799
611982,01:00.9,IMU,385085071,0,0.007450019,0.002890469,0.003797058,-0.04266134,0.6234304,-9.800735,0,0,39.42385,1,1,999,999
611983,01:00.9,IMU,385085071,1,0.007578276,0.002863401,0.003810119,-0.04405604,0.6219509,-9.798963,0,0,39.42385,1,1,760,799
612034,01:00.9,IMU,385125055,0,0.004590481,0.002934441,0.003975839,-0.04211019,0.6214272,-9.794002,0,0,39.42461,1,1,999,999
612035,01:00.9,IMU,385125055,1,0.004728027,0.002797179,0.004018643,-0.04221458,0.6191682,-9.794326,0,0,39.42461,1,1,760,799
612135,01:01.0,IMU,385165039,0,0.004832696,0.004774291,0.003828332,-0.04156473,0.619588,-9.800714,0,0,39.42535,1,1,999,999
612136,01:01.0,IMU,385165039,1,0.004856715,0.004662516,0.003866759,-0.04068395,0.6211838,-9.799133,0,0,39.42535,1,1,760,799
612190,01:01.0,IMU,385205023,0,0.007473748,0.005561606,0.003488255,-0.04183624,0.6184095,-9.802571,0,0,39.4261,1,1,999,999
612191,01:01.0,IMU,385205023,1,0.007569607,0.00536031,0.003521745,-0.04109191,0.6195624,-9.803561,0,0,39.4261,1,1,760,799
612288,01:01.0,IMU,385245007,0,0.007163709,0.005176503,0.003117096,-0.04180154,0.6176253,-9.7982,0,0,39.42684,1,1,999,999
612289,01:01.0,IMU,385245007,1,0.007253488,0.00522547,0.003207009,-0.04162652,0.6185772,-9.801615,0,0,39.42684,1,1,760,799
612339,01:01.1,IMU,385284991,0,0.006826765,0.003385859,0.00280017,-0.04166009,0.6164132,-9.80065,0,0,39.42757,1,1,999,999
612340,01:01.1,IMU,385284991,1,0.006815891,0.003261475,0.002762146,-0.04381876,0.616712,-9.801517,0,0,39.42757,1,1,760,799
612391,01:01.1,IMU,385324975,0,0.006480248,0.003492295,0.002644482,-0.04129636,0.615441,-9.800898,0,0,39.42831,1,1,999,999
612392,01:01.1,IMU,385324975,1,0.00650512,0.003724185,0.0026032,-0.04006323,0.6172813,-9.800895,0,0,39.42831,1,1,760,799
612491,01:01.2,IMU,385364959,0,0.00725529,0.003525499,0.002523465,-0.0411408,0.614341,-9.802375,0,0,39.42905,1,1,999,999
612492,01:01.2,IMU,385364959,1,0.007318741,0.003560311,0.002444405,-0.04044255,0.6175413,-9.804886,0,0,39.42905,1,1,760,799
612545,01:01.2,IMU,385404943,0,0.006926765,0.001773668,0.002520354,-0.04073138,0.6142594,-9.797868,0,0,39.42979,1,1,999,999
612546,01:01.2,IMU,385404943,1,0.006942647,0.001803481,0.00255204,-0.03911773,0.6126812,-9.798681,0,0,39.42979,1,1,760,799
612646,01:01.2,IMU,385444927,0,0.006723765,0.002030195,0.002645919,-0.03985159,0.6127163,-9.793293,0,0,39.43053,1,1,999,999
612647,01:01.2,IMU,385444927,1,0.006692464,0.00197011,0.002766794,-0.03956456,0.608903,-9.794712,0,0,39.43053,1,1,760,799
612700,01:01.3,IMU,385484911,0,0.004028464,0.002074856,0.002821571,-0.04169419,0.6104417,-9.801722,0,0,39.43128,1,1,999,999
612701,01:01.3,IMU,385484911,1,0.004070202,0.002131663,0.002908608,-0.04057207,0.610871,-9.803281,0,0,39.43128,1,1,760,799
612753,01:01.3,IMU,385524895,0,0.002718573,0.002143262,0.003171904,-0.04152256,0.6099408,-9.801477,0,0,39.43202,1,1,999,999
612754,01:01.3,IMU,385524895,1,0.002751925,0.002049562,0.00318257,-0.04308037,0.6093466,-9.80113,0,0,39.43202,1,1,760,799
612854,01:01.4,IMU,385564879,0,0.004466009,0.002220775,0.003351709,-0.04066826,0.6084597,-9.79833,0,0,39.43276,1,1,999,999
612855,01:01.4,IMU,385564879,1,0.004410917,0.002085106,0.003237369,-0.04107653,0.6066145,-9.797825,0,0,39.43276,1,1,760,799
612908,01:01.4,IMU,385604863,0,0.005781547,0.005155454,0.003537244,-0.04252767,0.6070451,-9.797337,0,0,39.43351,1,1,999,999
612909,01:01.4,IMU,385604863,1,0.005927211,0.005146225,0.003449395,-0.04237323,0.6070341,-9.795317,0,0,39.43351,1,1,760,799
613006,01:01.4,IMU,385644847,0,0.005832647,0.004975089,0.003533544,-0.04128403,0.6073751,-9.794187,0,0,39.43425,1,1,999,999
613007,01:01.4,IMU,385644847,1,0.005752538,0.004902397,0.003560758,-0.04075755,0.608584,-9.793301,0,0,39.43425,1,1,760,799
613057,01:01.5,IMU,385684831,0,0.005586997,0.004483148,0.003530858,-0.04162699,0.6046048,-9.796737,0,0,39.43499,1,1,999,999
613058,01:01.5,IMU,385684831,1,0.005646114,0.00463664,0.003596585,-0.04056155,0.6039727,-9.796212,0,0,39.43499,1,1,760,799
613109,01:01.5,IMU,385724815,0,0.005416485,0.004269317,0.003256971,-0.04056802,0.6045412,-9.801414,0,0,39.43573,1,1,999,999
613110,01:01.5,IMU,385724815,1,0.005531835,0.004268677,0.003174393,-0.04086795,0.6040576,-9.801774,0,0,39.43573,1,1,760,799
613208,01:01.6,IMU,385764799,0,0.006066079,0.005124211,0.003039825,-0.04089332,0.6030313,-9.802543,0,0,39.43647,1,1,999,999
613209,01:01.6,IMU,385764799,1,0.006186852,0.005043595,0.002896841,-0.04274114,0.6027852,-9.799667,0,0,39.43647,1,1,760,799
613262,01:01.6,IMU,385804783,0,0.005964926,0.006044901,0.002927285,-0.04159321,0.60136,-9.798779,0,0,39.43721,1,1,999,999
613263,01:01.6,IMU,385804783,1,0.005999566,0.00589683,0.003056712,-0.04121098,0.6030403,-9.79994,0,0,39.43721,1,1,760,799
613360,01:01.6,IMU,385844767,0,0.006629282,0.003989302,0.002776027,-0.0418768,0.6006647,-9.79619,0,0,39.43796,1,1,999,999
613361,01:01.6,IMU,385844767,1,0.006740345,0.004033769,0.00269504,-0.04088818,0.5994474,-9.798585,0,0,39.43796,1,1,760,799
613411,01:01.7,IMU,385884751,0,0.006370718,0.003664558,0.002784178,-0.04096026,0.6007057,-9.795232,0,0,39.4387,1,1,999,999
613412,01:01.7,IMU,385884751,1,0.006521315,0.00353886,0.002787231,-0.04105655,0.5992674,-9.796276,0,0,39.4387,1,1,760,799
613464,01:01.7,IMU,385924735,0,0.005299954,0.00332236,0.002930675,-0.03976211,0.5981112,-9.804642,0,0,39.43944,1,1,999,999
613465,01:01.7,IMU,385924735,1,0.005187628,0.003242084,0.002967072,-0.04126687,0.5974215,-9.802643,0,0,39.43944,1,1,760,799
613563,01:01.8,IMU,385964719,0,0.005548248,0.00329365,0.003299278,-0.04064611,0.5978854,-9.803726,0,0,39.44018,1,1,999,999
613564,01:01.8,IMU,385964719,1,0.005419549,0.003277073,0.003372344,-0.0390403,0.5981785,-9.805892,0,0,39.44018,1,1,760,799
613617,01:01.8,IMU,386004703,0,0.005920829,0.003281187,0.003480092,-0.04018961,0.5964525,-9.801655,0,0,39.44092,1,1,999,999
613618,01:01.8,IMU,386004703,1,0.00595746,0.003073372,0.003563136,-0.03872592,0.5975186,-9.800521,0,0,39.44092,1,1,760,799
613718,01:01.8,IMU,386044687,0,0.006524529,0.00331669,0.003601211,-0.04025861,0.5944945,-9.797318,0,0,39.44166,1,1,999,999
613719,01:01.8,IMU,386044687,1,0.006546515,0.003144641,0.003641412,-0.04199872,0.5958741,-9.796528,0,0,39.44166,1,1,760,799
613769,01:01.9,IMU,386084671,0,0.005914232,0.00327366,0.003577635,-0.03989449,0.5941615,-9.796544,0,0,39.44241,1,1,999,999
613770,01:01.9,IMU,386084671,1,0.006027412,0.003382735,0.003532535,-0.040709,0.5945992,-9.794662,0,0,39.44241,1,1,760,799
613821,01:01.9,IMU,386124655,0,0.00564107,0.001569831,0.003494027,-0.04022613,0.5926421,-9.800242,0,0,39.44315,1,1,999,999
613822,01:01.9,IMU,386124655,1,0.005809048,0.001620129,0.003424702,-0.04197444,0.5919254,-9.79966,0,0,39.44315,1,1,760,799
613921,01:02.0,IMU,386164639,0,0.005468723,0.002057569,0.003201437,-0.0399581,0.5907278,-9.800696,0,0,39.44389,1,1,1000,1000
613922,01:02.0,IMU,386164639,1,0.005603456,0.002173815,0.003390035,-0.03993992,0.5905926,-9.804967,0,0,39.44389,1,1,760,799
613976,01:02.0,IMU,386204623,0,0.007992652,0.00289816,0.003003757,-0.0405103,0.5899286,-9.802759,0,0,39.44463,1,1,1000,1000
613977,01:02.0,IMU,386204623,1,0.008087799,0.002710251,0.00289369,-0.03891639,0.5885949,-9.803436,0,0,39.44463,1,1,760,799
614074,01:02.0,IMU,386244607,0,0.007747232,0.003577567,0.002815233,-0.04013343,0.5895588,-9.799438,0,0,39.44537,1,1,1000,1000
614075,01:02.0,IMU,386244607,1,0.00793124,0.003634994,0.002718037,-0.03972376,0.5878193,-9.800842,0,0,39.44537,1,1,760,799
614125,01:02.1,IMU,386284591,0,0.007330778,0.002235126,0.002763714,-0.04069458,0.5875193,-9.795776,0,0,39.44611,1,1,1000,1000
614126,01:02.1,IMU,386284591,1,0.007592155,0.002123162,0.002651118,-0.03876128,0.5896697,-9.796761,0,0,39.44611,1,1,760,799
614177,01:02.1,IMU,386325408,0,0.005876772,0.002280575,0.002883206,-0.03997499,0.5874482,-9.800302,0,0,39.44687,1,1,1000,1000
614178,01:02.1,IMU,386325408,1,0.006024844,0.002261118,0.002906498,-0.04050769,0.5878142,-9.799734,0,0,39.44685,1,1,760,799
614276,01:02.2,IMU,386365392,0,0.00542115,0.002375841,0.003059796,-0.03864968,0.5848151,-9.803937,0,0,39.44761,1,1,1000,1000
614277,01:02.2,IMU,386365392,1,0.00538072,0.002456094,0.002989396,-0.03963802,0.5849138,-9.801605,0,0,39.44759,1,1,760,799
614331,01:02.2,IMU,386405376,0,0.005238019,0.002370406,0.003367775,-0.03943794,0.5845615,-9.803163,0,0,39.44835,1,1,1000,1000
614332,01:02.2,IMU,386405376,1,0.005504007,0.002497052,0.003432168,-0.03795517,0.5854648,-9.803886,0,0,39.44833,1,1,760,799
614432,01:02.2,IMU,386445360,0,0.005756048,0.002435477,0.003566398,-0.03914005,0.5845913,-9.801283,0,0,39.44909,1,1,1000,1000
614433,01:02.2,IMU,386445360,1,0.005905008,0.00252587,0.003689372,-0.03866304,0.584581,-9.801588,0,0,39.44907,1,1,760,799
614486,01:02.3,IMU,386485344,0,0.006039958,0.002520976,0.003628842,-0.04002453,0.5822853,-9.79776,0,0,39.44983,1,1,1000,1000
614487,01:02.3,IMU,386485344,1,0.006038747,0.002460519,0.003590665,-0.03891269,0.5803045,-9.799309,0,0,39.44981,1,1,760,799
614539,01:02.3,IMU,386525328,0,0.00487045,0.004201152,0.003531631,-0.03971504,0.5814564,-9.801325,0,0,39.45057,1,1,1000,1000
614540,01:02.3,IMU,386525328,1,0.004876548,0.004029572,0.003610794,-0.03981441,0.5815235,-9.802318,0,0,39.45055,1,1,760,799
614640,01:02.4,IMU,386565312,0,0.005829406,0.005607322,0.003270801,-0.03909221,0.5783179,-9.807606,0,0,39.45131,1,1,1000,1000
614641,01:02.4,IMU,386565312,1,0.00592728,0.005551385,0.003192885,-0.03970427,0.5806402,-9.80842,0,0,39.45129,1,1,760,799
614694,01:02.4,IMU,386605296,0,0.006404785,0.006187214,0.003086051,-0.03956702,0.5778834,-9.803053,0,0,39.45205,1,1,1000,1000
614695,01:02.4,IMU,386605296,1,0.006422001,0.006209474,0.002942063,-0.03877119,0.5783808,-9.802624,0,0,39.45203,1,1,760,799
614792,01:02.4,IMU,386645280,0,0.006108483,0.005465439,0.00287063,-0.0387232,0.5775461,-9.801,0,0,39.45279,1,1,1000,1000
614793,01:02.4,IMU,386645280,1,0.006083052,0.005320365,0.00279101,-0.04016041,0.5773355,-9.800137,0,0,39.45277,1,1,760,799
614843,01:02.5,IMU,386685264,0,0.005892416,0.002077074,0.002763186,-0.03852094,0.5748678,-9.797325,0,0,39.45353,1,1,1000,1000
614844,01:02.5,IMU,386685264,1,0.00590962,0.002031253,0.002846005,-0.04109439,0.5768229,-9.798622,0,0,39.45351,1,1,760,799
614895,01:02.5,IMU,386725248,0,0.00564939,0.002301746,0.002766928,-0.03938653,0.574137,-9.797985,0,0,39.45427,1,1,1000,1000
614896,01:02.5,IMU,386725248,1,0.005642915,0.002267028,0.002567385,-0.04193426,0.5758785,-9.79705,0,0,39.45425,1,1,760,799
614994,01:02.6,IMU,386765232,0,0.007835126,0.004256791,0.002842441,-0.03967703,0.5726631,-9.803536,0,0,39.45499,1,1,1000,1000
614995,01:02.6,IMU,386765232,1,0.008008269,0.004274833,0.002759863,-0.04023879,0.5731052,-9.804603,0,0,39.45499,1,1,760,799
615048,01:02.6,IMU,386805216,0,0.008662969,0.004204324,0.003112966,-0.03925949,0.5716258,-9.803061,0,0,39.45573,1,1,1000,1000
615049,01:02.6,IMU,386805216,1,0.008697132,0.003834447,0.003225429,-0.04042661,0.5739042,-9.804602,0,0,39.45573,1,1,760,799
615146,01:02.6,IMU,386845200,0,0.007592535,0.004103206,0.003321886,-0.03795579,0.5720946,-9.801826,0,0,39.45647,1,1,1000,1000
615147,01:02.6,IMU,386845200,1,0.007528411,0.003882602,0.003254123,-0.03670456,0.5720286,-9.799007,0,0,39.45647,1,1,760,799
615197,01:02.7,IMU,386885184,0,0.00419951,0.003932558,0.003427264,-0.03812259,0.5704643,-9.804829,0,0,39.45721,1,1,1000,1000
615198,01:02.7,IMU,386885184,1,0.004322618,0.003997692,0.003446809,-0.04072921,0.5693633,-9.804079,0,0,39.45721,1,1,760,799
615249,01:02.7,IMU,386925168,0,0.002488365,0.003940878,0.003620072,-0.03950382,0.569252,-9.804129,0,0,39.45794,1,1,1000,1000
615250,01:02.7,IMU,386925168,1,0.002520301,0.003902256,0.003568454,-0.04068448,0.5664546,-9.803694,0,0,39.45794,1,1,760,799
615349,01:02.8,IMU,386965152,0,0.006322611,0.003747062,0.003674052,-0.03884351,0.5677357,-9.798875,0,0,39.45868,1,1,1000,1000
615350,01:02.8,IMU,386965152,1,0.006181856,0.003849312,0.003611444,-0.0370508,0.5667226,-9.797997,0,0,39.45868,1,1,760,799
615403,01:02.8,IMU,387005136,0,0.00593421,0.003784309,0.003625898,-0.03760161,0.5659722,-9.798388,0,0,39.45942,1,1,1000,1000
615404,01:02.8,IMU,387005136,1,0.006171114,0.003670312,0.003748438,-0.04038712,0.5672529,-9.798632,0,0,39.45942,1,1,760,799
615504,01:02.8,IMU,387045120,0,0.005767876,0.003684059,0.003545295,-0.03853845,0.5641187,-9.799479,0,0,39.46016,1,1,1000,1000
615505,01:02.8,IMU,387045120,1,0.005776144,0.003701533,0.003663958,-0.03733869,0.5668808,-9.798465,0,0,39.46016,1,1,760,799
615555,01:02.9,IMU,387085104,0,0.005560177,0.0027727,0.003475477,-0.03788273,0.5633798,-9.8027,0,0,39.4609,1,1,1000,1000
615556,01:02.9,IMU,387085104,1,0.005628912,0.002489747,0.003608439,-0.03629417,0.5619988,-9.802845,0,0,39.4609,1,1,760,799
615607,01:02.9,IMU,387125088,0,0.005288397,0.002753041,0.003411829,-0.03812917,0.5629049,-9.802062,0,0,39.46164,1,1,1000,1000
615608,01:02.9,IMU,387125088,1,0.005364673,0.002700558,0.003233315,-0.03981477,0.5620625,-9.803631,0,0,39.46164,1,1,760,799
615707,01:03.0,IMU,387165072,0,0.005170662,0.002828216,0.00320178,-0.03907358,0.5619082,-9.803623,0,0,39.46238,1,1,999,999
615708,01:03.0,IMU,387165072,1,0.005313884,0.00275868,0.003250198,-0.03596711,0.5634694,-9.803169,0,0,39.46238,1,1,760,799
615762,01:03.0,IMU,387205056,0,0.004984305,0.001924668,0.003149018,-0.03747135,0.5601943,-9.79965,0,0,39.46313,1,1,999,999
615763,01:03.0,IMU,387205056,1,0.004819744,0.001841402,0.003179135,-0.03651738,0.5606955,-9.798477,0,0,39.46313,1,1,760,799
615860,01:03.0,IMU,387245040,0,0.004848625,0.002154896,0.003047575,-0.03900465,0.5589722,-9.800401,0,0,39.46387,1,1,999,999
615861,01:03.0,IMU,387245040,1,0.004978795,0.002107116,0.003071312,-0.03923329,0.5596871,-9.797441,0,0,39.46387,1,1,760,799
615911,01:03.1,IMU,387285024,0,0.004749385,0.002191546,0.003107534,-0.0381475,0.558326,-9.799128,0,0,39.46461,1,1,999,999
615912,01:03.1,IMU,387285024,1,0.004667306,0.002084198,0.003100273,-0.03744825,0.556011,-9.800812,0,0,39.46461,1,1,760,799
615963,01:03.1,IMU,387325008,0,0.004622219,0.002185744,0.003130649,-0.03901419,0.5569969,-9.800505,0,0,39.46535,1,1,999,999
615964,01:03.1,IMU,387325008,1,0.004565691,0.002212583,0.003089807,-0.03699555,0.5544552,-9.799865,0,0,39.46535,1,1,760,799
616062,01:03.2,IMU,387364992,0,0.009214797,0.000838359,0.003091153,-0.03810256,0.5548041,-9.806218,0,0,39.46606,1,1,999,999
616063,01:03.2,IMU,387364992,1,0.009192321,0.000993019,0.002977508,-0.03927378,0.5524415,-9.807377,0,0,39.46606,1,1,760,799
616117,01:03.2,IMU,387404976,0,0.008612106,0.00156409,0.002874606,-0.03885104,0.5545067,-9.804438,0,0,39.4668,1,1,999,999
616118,01:03.2,IMU,387404976,1,0.008596003,0.001323321,0.002816403,-0.03934052,0.5527883,-9.805966,0,0,39.4668,1,1,760,799
616218,01:03.2,IMU,387444960,0,0.008207485,0.00076928,0.002708945,-0.03857403,0.553687,-9.802,0,0,39.46754,1,1,999,999
616219,01:03.2,IMU,387444960,1,0.008114496,0.000553025,0.002686722,-0.03793375,0.5535398,-9.800829,0,0,39.46754,1,1,760,799
616272,01:03.3,IMU,387484944,0,0.007822632,0.000772276,0.002779804,-0.03718502,0.5516638,-9.800575,0,0,39.46828,1,1,999,999
616273,01:03.3,IMU,387484944,1,0.007724437,0.000877623,0.00269423,-0.0382497,0.551319,-9.800352,0,0,39.46828,1,1,760,799
616324,01:03.3,IMU,387524928,0,0.007486779,0.000933034,0.002724565,-0.03903697,0.55129,-9.799846,0,0,39.46902,1,1,999,999
616325,01:03.3,IMU,387524928,1,0.007498186,0.000840024,0.002490284,-0.03800781,0.5497404,-9.799721,0,0,39.46902,1,1,760,799
616426,01:03.4,IMU,387564912,0,0.007084248,0.001135336,0.002797454,-0.03827057,0.5509901,-9.799721,0,0,39.46975,1,1,999,999
616427,01:03.4,IMU,387564912,1,0.007024539,0.0010501,0.002777501,-0.03784856,0.5482915,-9.801244,0,0,39.46975,1,1,760,799
616480,01:03.4,IMU,387604896,0,0.006775845,0.001424963,0.002803118,-0.03883349,0.5480323,-9.800972,0,0,39.47049,1,1,999,999
616481,01:03.4,IMU,387604896,1,0.00684286,0.001327485,0.002854966,-0.03730479,0.5455918,-9.804276,0,0,39.47049,1,1,760,799
616578,01:03.4,IMU,387644880,0,0.006487959,0.002340995,0.002826829,-0.03794151,0.5459139,-9.800939,0,0,39.47123,1,1,999,999
616579,01:03.4,IMU,387644880,1,0.006660878,0.002236748,0.002839434,-0.03984068,0.5463412,-9.80039,0,0,39.47123,1,1,760,799
616629,01:03.5,IMU,387684864,0,0.004312582,0.00232155,0.002814312,-0.03802508,0.5455986,-9.804951,0,0,39.47197,1,1,999,999
616630,01:03.5,IMU,387684864,1,0.004445805,0.00231809,0.002956614,-0.03571627,0.5441934,-9.802717,0,0,39.47197,1,1,760,799
616681,01:03.5,IMU,387724848,0,0.003602087,0.002412356,0.003100223,-0.03756939,0.5451735,-9.806408,0,0,39.4727,1,1,999,999
616682,01:03.5,IMU,387724848,1,0.003481653,0.002367315,0.003023634,-0.03917421,0.5427111,-9.808139,0,0,39.4727,1,1,760,799
616780,01:03.6,IMU,387764832,0,0.005301642,0.002418031,0.003278194,-0.03774561,0.5439713,-9.802069,0,0,39.47344,1,1,999,999
616781,01:03.6,IMU,387764832,1,0.005435186,0.002320428,0.003346633,-0.0368337,0.5427916,-9.8024,0,0,39.47344,1,1,760,799
616834,01:03.6,IMU,387804816,0,0.004841289,0.002487819,0.003267898,-0.0388414,0.5414401,-9.802067,0,0,39.47418,1,1,999,999
616835,01:03.6,IMU,387804816,1,0.004805913,0.002433324,0.003311534,-0.03924447,0.5424103,-9.801376,0,0,39.47418,1,1,760,799
616932,01:03.6,IMU,387844800,0,0.00468161,0.004475508,0.003232992,-0.03774345,0.540994,-9.801781,0,0,39.47491,1,1,999,999
616933,01:03.6,IMU,387844800,1,0.00475115,0.004449952,0.003256595,-0.03934882,0.5388809,-9.802636,0,0,39.47491,1,1,760,799
616983,01:03.7,IMU,387884784,0,0.004590569,0.00424199,0.003202923,-0.03768049,0.5414503,-9.802092,0,0,39.47565,1,1,999,999
616984,01:03.7,IMU,387884784,1,0.004586404,0.004142989,0.003107029,-0.03945472,0.5397439,-9.800484,0,0,39.47565,1,1,760,799
617035,01:03.7,IMU,387924768,0,0.004441961,0.004159825,0.003164262,-0.03855304,0.5382999,-9.801957,0,0,39.47639,1,1,999,999
617036,01:03.7,IMU,387924768,1,0.00461923,0.004204354,0.003175437,-0.03821321,0.5391457,-9.80001,0,0,39.47639,1,1,760,799
617135,01:03.8,IMU,387964752,0,0.006553713,0.004095255,0.003188463,-0.03862188,0.5371518,-9.80729,0,0,39.47712,1,1,999,999
617136,01:03.8,IMU,387964752,1,0.006414873,0.004145493,0.003068789,-0.03755854,0.5371498,-9.806246,0,0,39.47712,1,1,760,799
617189,01:03.8,IMU,388004736,0,0.006247353,0.003991595,0.003308529,-0.03701955,0.5369123,-9.805177,0,0,39.47786,1,1,999,999
617190,01:03.8,IMU,388004736,1,0.00634163,0.003886865,0.003287628,-0.03827563,0.534876,-9.804461,0,0,39.47786,1,1,760,799
617289,01:03.8,IMU,388044720,0,0.008454761,0.003936551,0.003407681,-0.03774691,0.5350109,-9.800982,0,0,39.4786,1,1,999,999
617290,01:03.8,IMU,388044720,1,0.008447411,0.003909765,0.003301739,-0.03727024,0.5322691,-9.80131,0,0,39.4786,1,1,760,799
617341,01:03.9,IMU,388084704,0,0.007958768,0.003856561,0.003328521,-0.03759792,0.5336553,-9.802427,0,0,39.47933,1,1,999,999
617342,01:03.9,IMU,388084704,1,0.007940756,0.003773314,0.0032935,-0.03700273,0.5333219,-9.804097,0,0,39.47933,1,1,760,799
617393,01:03.9,IMU,388124688,0,0.007600748,0.003786979,0.003255225,-0.03818232,0.533159,-9.801424,0,0,39.48007,1,1,999,999
617394,01:03.9,IMU,388124688,1,0.007545451,0.003795817,0.003097669,-0.03956148,0.5316186,-9.80186,0,0,39.48007,1,1,760,799
617492,01:04.0,IMU,388164672,0,0.007286912,0.00373777,0.003295779,-0.03655396,0.5310349,-9.803391,0,0,39.4808,1,1,1000,1000
617493,01:04.0,IMU,388164672,1,0.007291963,0.003796128,0.003233031,-0.0381372,0.5327875,-9.801729,0,0,39.4808,1,1,760,799
617547,01:04.0,IMU,388204656,0,0.006857441,0.003797236,0.003299146,-0.03889238,0.5303807,-9.803495,0,0,39.48154,1,1,1000,1000
617548,01:04.0,IMU,388204656,1,0.00688996,0.003547392,0.003340073,-0.03768485,0.5281677,-9.804816,0,0,39.48154,1,1,760,799
617648,01:04.0,IMU,388244640,0,0.006612006,0.004566777,0.003222211,-0.03792861,0.527949,-9.802223,0,0,39.48228,1,1,1000,1000
617649,01:04.0,IMU,388244640,1,0.006792049,0.004494863,0.003276616,-0.03750334,0.5279558,-9.801952,0,0,39.48228,1,1,760,799
617699,01:04.1,IMU,388284624,0,0.006359193,0.004453775,0.00318471,-0.03795546,0.5275105,-9.80271,0,0,39.48301,1,1,1000,1000
617700,01:04.1,IMU,388284624,1,0.006512747,0.004318837,0.003114353,-0.03766528,0.5268912,-9.804197,0,0,39.48301,1,1,760,799
617751,01:04.1,IMU,388324608,0,0.007418141,0.004284497,0.003270686,-0.03770522,0.5255524,-9.807267,0,0,39.48375,1,1,1000,1000
617752,01:04.1,IMU,388324608,1,0.007374532,0.004262324,0.003213988,-0.03654011,0.5290406,-9.806915,0,0,39.48375,1,1,760,799
617850,01:04.2,IMU,388364592,0,0.005657396,0.004233465,0.003304503,-0.03684764,0.5240939,-9.80312,0,0,39.48448,1,1,1000,1000
617851,01:04.2,IMU,388364592,1,0.005655054,0.004092408,0.003275504,-0.03862617,0.525279,-9.804257,0,0,39.48448,1,1,760,799
617905,01:04.2,IMU,388405409,0,0.006791763,0.004120952,0.003420237,-0.03723227,0.5233979,-9.80455,0,0,39.48524,1,1,1000,1000
617906,01:04.2,IMU,388405409,1,0.006733857,0.004110563,0.003151933,-0.03634891,0.5216,-9.805554,0,0,39.48522,1,1,760,799
618005,01:04.2,IMU,388445393,0,0.008373696,0.00403771,0.003387739,-0.03680579,0.5210995,-9.802388,0,0,39.48597,1,1,1000,1000
618006,01:04.2,IMU,388445393,1,0.00862165,0.004181365,0.003382366,-0.03821997,0.5204037,-9.803332,0,0,39.48595,1,1,760,799
618060,01:04.3,IMU,388485377,0,0.007939404,0.001957542,0.003315336,-0.03706001,0.520364,-9.809206,0,0,39.48671,1,1,1000,1000
618061,01:04.3,IMU,388485377,1,0.007751069,0.001867129,0.003451249,-0.03803809,0.5192904,-9.806779,0,0,39.48669,1,1,760,799
618112,01:04.3,IMU,388525361,0,0.007469652,0.001473621,0.003067602,-0.03769854,0.5192482,-9.809076,0,0,39.48744,1,1,1000,1000
618113,01:04.3,IMU,388525361,1,0.00741851,0.001318737,0.003099996,-0.03476994,0.5187646,-9.810103,0,0,39.48742,1,1,760,799
618214,01:04.4,IMU,388565345,0,0.007129234,0.001691151,0.002776731,-0.03707654,0.5181699,-9.809345,0,0,39.48817,1,1,1000,1000
618215,01:04.4,IMU,388565345,1,0.007396061,0.00168753,0.002929948,-0.03700542,0.5179639,-9.811134,0,0,39.48816,1,1,760,799
618268,01:04.4,IMU,388605329,0,0.006849593,0.003888694,0.002634776,-0.03706595,0.5156974,-9.806939,0,0,39.48891,1,1,1000,1000
618269,01:04.4,IMU,388605329,1,0.006906196,0.003777074,0.002854504,-0.03531057,0.5164093,-9.806513,0,0,39.48889,1,1,760,799
618366,01:04.4,IMU,388645313,0,0.00654073,0.00297783,0.002683205,-0.03764717,0.5153722,-9.804419,0,0,39.48965,1,1,1000,1000
618367,01:04.4,IMU,388645313,1,0.006611061,0.003133115,0.002682851,-0.04001612,0.5155255,-9.803044,0,0,39.48963,1,1,760,799
618417,01:04.5,IMU,388685297,0,0.006291207,0.002926143,0.002664043,-0.03710745,0.5137264,-9.804242,0,0,39.49038,1,1,1000,1000
618418,01:04.5,IMU,388685297,1,0.00629935,0.002789133,0.002824125,-0.03663754,0.5150473,-9.803645,0,0,39.49036,1,1,760,799
