,Timestamp,,TimeUS,GPS_ID,Status,GMS,GWk,Nstats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
331827,58:24.6,GPS,228785116,0,6,169122600,2401,10,1.21,-35.3616563,149.1648524,634.12,9.796,79.93135,0.004,0,1
332185,58:24.8,GPS,228985036,0,6,169122800,2401,10,1.21,-35.3616532,149.1648736,634.12,9.818001,79.89664,0.004,0,1
332542,58:25.0,GPS,229184956,0,6,169123000,2401,10,1.21,-35.3616501,149.1648949,634.12,9.837001,79.8669,0.003,0,1
332898,58:25.2,GPS,229384876,0,6,169123200,2401,10,1.21,-35.361647,149.1649163,634.12,9.851001,79.83908,0.002,0,1
333261,58:25.4,GPS,229584796,0,6,169123400,2401,10,1.21,-35.3616439,149.1649377,634.12,9.863001,79.8115,0.002,0,1
333615,58:25.6,GPS,229784716,0,6,169123600,2401,10,1.21,-35.3616408,149.164959,634.11,9.874001,79.78408,0.002,0,1
333973,58:25.8,GPS,229984636,0,6,169123800,2401,10,1.21,-35.3616376,149.1649805,634.11,9.884001,79.75634,0.002,0,1
334331,58:26.0,GPS,230185389,0,6,169124000,2401,10,1.21,-35.3616344,149.165002,634.11,9.893001,79.7281,0.002,0,1
334687,58:26.2,GPS,230385309,0,6,169124200,2401,10,1.21,-35.3616313,149.1650234,634.11,9.900001,79.69879,0.002,0,1
335050,58:26.4,GPS,230585229,0,6,169124400,2401,10,1.21,-35.3616281,149.1650449,634.11,9.905001,79.66862,0.002,0,1
335404,58:26.6,GPS,230785149,0,6,169124600,2401,10,1.21,-35.3616248,149.1650663,634.11,9.909,79.63943,0.001,0,1
335762,58:26.8,GPS,230985069,0,6,169124800,2401,10,1.21,-35.3616217,149.1650878,634.11,9.913,79.61161,0.001,0,1
336120,58:27.0,GPS,231184989,0,6,169125000,2401,10,1.21,-35.3616185,149.1651092,634.11,9.916,79.58472,0.001,0,1
336476,58:27.2,GPS,231384909,0,6,169125200,2401,10,1.21,-35.3616152,149.1651307,634.11,9.917001,79.55865,0.001,0,1
336710,58:27.3,GPS,231524853,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
336841,58:27.4,GPS,231584829,0,6,169125400,2401,10,1.21,-35.361612,149.1651523,634.11,9.919001,79.53212,0.001,0,1
337195,58:27.6,GPS,231784749,0,6,169125600,2401,10,1.21,-35.3616088,149.1651738,634.11,9.922001,79.50405,0,0,1
337553,58:27.8,GPS,231984669,0,6,169125800,2401,10,1.21,-35.3616055,149.1651953,634.11,9.926001,79.47416,0,0,1
337911,58:28.0,GPS,232184589,0,6,169126000,2401,10,1.21,-35.3616022,149.1652168,634.11,9.93,79.4424,0,0,1
338270,58:28.2,GPS,232385342,0,6,169126200,2401,10,1.21,-35.361599,149.1652383,634.11,9.935,79.41,0,0,1
338634,58:28.4,GPS,232585262,0,6,169126400,2401,10,1.21,-35.3615957,149.1652598,634.11,9.938001,79.37894,0,0,1
338988,58:28.6,GPS,232785182,0,6,169126600,2401,10,1.21,-35.3615924,149.1652813,634.11,9.941001,79.35002,0,0,1
339348,58:28.8,GPS,232985102,0,6,169126800,2401,10,1.21,-35.3615891,149.1653028,634.11,9.945001,79.32138,0,0,1
339706,58:29.0,GPS,233185022,0,6,169127000,2401,10,1.21,-35.3615858,149.1653243,634.11,9.948001,79.29151,0,0,1
340107,58:29.2,GPS,233384942,0,6,169127200,2401,10,1.21,-35.3615824,149.1653458,634.11,9.950001,79.26118,0,0,1
340470,58:29.4,GPS,233584862,0,6,169127400,2401,10,1.21,-35.3615791,149.1653674,634.11,9.952001,79.23207,0,0,1
340824,58:29.6,GPS,233784782,0,6,169127600,2401,10,1.21,-35.3615758,149.165389,634.11,9.954,79.20699,0,0,1
341182,58:29.8,GPS,233984702,0,6,169127800,2401,10,1.21,-35.3615724,149.1654105,634.11,9.956,79.18826,0.001,0,1
341540,58:30.0,GPS,234184622,0,6,169128000,2401,10,1.21,-35.361569,149.1654321,634.11,9.96,79.1757,0.001,0,1
341896,58:30.2,GPS,234385375,0,6,169128200,2401,10,1.21,-35.3615657,149.1654537,634.11,9.964001,79.16891,0.001,0,1
342258,58:30.4,GPS,234585295,0,6,169128400,2401,10,1.21,-35.3615623,149.1654752,634.11,9.967,79.16476,0.001,0,1
342613,58:30.6,GPS,234785215,0,6,169128600,2401,10,1.21,-35.361559,149.1654967,634.11,9.971001,79.15858,0.001,0,1
342971,58:30.8,GPS,234985135,0,6,169128800,2401,10,1.21,-35.3615556,149.1655184,634.11,9.978001,79.14878,0.001,0,1
343329,58:31.0,GPS,235185055,0,6,169129000,2401,10,1.21,-35.3615522,149.16554,634.11,9.988001,79.13655,0.002,0,1
343685,58:31.2,GPS,235384975,0,6,169129200,2401,10,1.21,-35.3615488,149.1655616,634.11,9.999001,79.12592,0.001,0,1
343946,58:31.3,GPS,235544911,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
344049,58:31.4,GPS,235584895,0,6,169129400,2401,10,1.21,-35.3615455,149.1655832,634.11,10.009,79.1192,0.001,0,1
344404,58:31.6,GPS,235784815,0,6,169129600,2401,10,1.21,-35.361542,149.1656049,634.11,10.017,79.11552,0.001,0,1
344762,58:31.8,GPS,235984735,0,6,169129800,2401,10,1.21,-35.3615386,149.1656266,634.11,10.024,79.11325,0.001,0,1
345120,58:32.0,GPS,236184655,0,6,169130000,2401,10,1.21,-35.3615352,149.1656483,634.11,10.029,79.11081,0.001,0,1
345476,58:32.2,GPS,236385408,0,6,169130200,2401,10,1.21,-35.3615317,149.16567,634.11,10.033,79.10882,0.001,0,1
345838,58:32.4,GPS,236585328,0,6,169130400,2401,10,1.21,-35.3615284,149.1656917,634.11,10.034,79.10748,0,0,1
346194,58:32.6,GPS,236785248,0,6,169130600,2401,10,1.21,-35.361525,149.1657134,634.11,10.032,79.10732,0,0,1
346568,58:32.8,GPS,236985168,0,6,169130800,2401,10,1.21,-35.3615216,149.1657351,634.11,10.029,79.1101,0,0,1
347033,58:33.0,GPS,237185088,0,6,169131000,2401,10,1.21,-35.3615182,149.1657567,634.11,10.021,79.11613,0,0,1
347388,58:33.2,GPS,237385008,0,6,169131200,2401,10,1.21,-35.3615147,149.1657784,634.11,9.958,79.12593,-0.005,0,1
347752,58:33.4,GPS,237584928,0,6,169131400,2401,10,1.21,-35.3615114,149.1657998,634.11,9.789001,79.10422,-0.012,0,1
348107,58:33.6,GPS,237784848,0,6,169131600,2401,10,1.21,-35.3615082,149.1658206,634.11,9.537001,79.01158,-0.012,0,1
348467,58:33.8,GPS,237984768,0,6,169131800,2401,10,1.21,-35.3615049,149.165841,634.11,9.237,78.87166,-0.009000001,0,1
348825,58:34.0,GPS,238184688,0,6,169132000,2401,10,1.21,-35.3615017,149.1658606,634.11,8.901,78.73698,-0.005,0,1
349180,58:34.2,GPS,238384608,0,6,169132200,2401,10,1.21,-35.3614987,149.1658795,634.11,8.529,78.64344,-0.002,0,1
349543,58:34.4,GPS,238585361,0,6,169132400,2401,10,1.21,-35.3614957,149.1658974,634.12,8.122001,78.60812,0.001,0,1
349898,58:34.6,GPS,238785281,0,6,169132600,2401,10,1.21,-35.3614929,149.1659144,634.11,7.68,78.65098,0.004,0,1
350256,58:34.8,GPS,238985201,0,6,169132800,2401,10,1.21,-35.3614903,149.1659306,634.11,7.201,78.84114,0.008,0,1
350613,58:35.0,GPS,239185121,0,6,169133000,2401,10,1.21,-35.3614879,149.1659455,634.11,6.68,79.24158,0.013,0,1
350969,58:35.2,GPS,239385041,0,6,169133200,2401,10,1.21,-35.3614859,149.1659594,634.11,6.115,79.77921,0.016,0,1
351305,58:35.4,GPS,239564969,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
351333,58:35.4,GPS,239584961,0,6,169133400,2401,10,1.21,-35.361484,149.165972,634.1,5.505,80.28615,0.016,0,1
351688,58:35.6,GPS,239784881,0,6,169133600,2401,10,1.21,-35.3614824,149.1659833,634.1,4.853,80.65099,0.012,0,1
352046,58:35.8,GPS,239984801,0,6,169133800,2401,10,1.21,-35.3614812,149.1659932,634.1,4.196,80.86539,0.007,0,1
352403,58:36.0,GPS,240184721,0,6,169134000,2401,10,1.21,-35.36148,149.1660016,634.1,3.582,80.9622,0.003,0,1
352758,58:36.2,GPS,240384641,0,6,169134200,2401,10,1.21,-35.3614792,149.1660087,634.1,3.039,80.96188,0.002,0,1
353121,58:36.4,GPS,240585394,0,6,169134400,2401,10,1.21,-35.3614783,149.1660149,634.1,2.584,80.85685,0.004,0,1
353478,58:36.6,GPS,240785314,0,6,169134600,2401,10,1.21,-35.3614776,149.1660201,634.1,2.227,80.62427,0.007,0,1
353835,58:36.8,GPS,240985234,0,6,169134800,2401,10,1.21,-35.3614771,149.1660246,634.09,1.968,80.24821,0.01,0,1
354193,58:37.0,GPS,241185154,0,6,169135000,2401,10,1.21,-35.3614764,149.1660287,634.09,1.802,79.74032,0.013,0,1
354548,58:37.2,GPS,241385074,0,6,169135200,2401,10,1.21,-35.3614759,149.1660325,634.09,1.715,79.15439,0.014,0,1
354910,58:37.4,GPS,241584994,0,6,169135400,2401,10,1.21,-35.3614752,149.1660362,634.08,1.692,78.58483,0.014,0,1
355265,58:37.6,GPS,241784914,0,6,169135600,2401,10,1.21,-35.3614747,149.1660398,634.08,1.714,78.11147,0.012,0,1
355623,58:37.8,GPS,241984834,0,6,169135800,2401,10,1.21,-35.361474,149.1660436,634.08,1.769,77.76543,0.01,0,1
355981,58:38.0,GPS,242184754,0,6,169136000,2401,10,1.21,-35.3614733,149.1660475,634.08,1.855,77.62652,0.006,0,1
356337,58:38.2,GPS,242384674,0,6,169136200,2401,10,1.21,-35.3614726,149.1660516,634.08,1.954,77.96398,-0.003,0,1
356700,58:38.4,GPS,242584594,0,6,169136400,2401,10,1.21,-35.3614719,149.1660559,634.08,2.048,79.02296,-0.024,0,1
357054,58:38.6,GPS,242785347,0,6,169136600,2401,10,1.21,-35.3614713,149.1660604,634.08,2.121,80.80791,-0.057,0,1
357414,58:38.8,GPS,242985267,0,6,169136800,2401,10,1.21,-35.3614707,149.1660651,634.11,2.168,83.24005,-0.102,0,1
357772,58:39.0,GPS,243185187,0,6,169137000,2401,10,1.21,-35.3614703,149.1660699,634.13,2.191,86.30157,-0.159,0,1
358127,58:39.2,GPS,243385107,0,6,169137200,2401,10,1.21,-35.3614702,149.1660748,634.17,2.191,90.05648,-0.226,0,1
358464,58:39.4,GPS,243565035,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
358492,58:39.4,GPS,243585027,0,6,169137400,2401,10,1.21,-35.3614703,149.1660796,634.22,2.174,94.62569,-0.304,0,1
358846,58:39.6,GPS,243784947,0,6,169137600,2401,10,1.21,-35.3614707,149.1660843,634.29,2.148,100.1559,-0.393,0,1
359207,58:39.8,GPS,243984867,0,6,169137800,2401,10,1.21,-35.3614716,149.1660888,634.38,2.125,106.7437,-0.493,0,1
359565,58:40.0,GPS,244184787,0,6,169138000,2401,10,1.21,-35.361473,149.1660932,634.49,2.133,114.1966,-0.606,0,1
359920,58:40.2,GPS,244384707,0,6,169138200,2401,10,1.21,-35.3614748,149.1660974,634.62,2.196,121.779,-0.733,0,1
360282,58:40.4,GPS,244584627,0,6,169138400,2401,10,1.21,-35.3614771,149.1661015,634.78,2.331,128.4637,-0.873,0,1
360637,58:40.6,GPS,244785380,0,6,169138600,2401,10,1.21,-35.36148,149.1661054,634.97,2.524,133.5478,-1.024,0,1
360995,58:40.8,GPS,244985300,0,6,169138800,2401,10,1.21,-35.3614834,149.1661095,635.19,2.746,136.9786,-1.177,0,1
361353,58:41.0,GPS,245185220,0,6,169139000,2401,10,1.21,-35.3614872,149.1661138,635.44,2.969,139.0936,-1.323,0,1
361708,58:41.2,GPS,245385140,0,6,169139200,2401,10,1.21,-35.3614914,149.1661181,635.72,3.18,140.2746,-1.455,0,1
362073,58:41.4,GPS,245585060,0,6,169139400,2401,10,1.21,-35.3614959,149.1661227,636.02,3.378,140.8064,-1.571,0,1
362427,58:41.6,GPS,245784980,0,6,169139600,2401,10,1.21,-35.3615008,149.1661275,636.35,3.568,140.883,-1.671,0,1
362787,58:41.8,GPS,245984900,0,6,169139800,2401,10,1.21,-35.3615059,149.1661327,636.69,3.751,140.6976,-1.754,0,1
363144,58:42.0,GPS,246184820,0,6,169140000,2401,10,1.21,-35.3615112,149.166138,637.05,3.92,140.512,-1.823,0,1
363499,58:42.2,GPS,246384740,0,6,169140200,2401,10,1.21,-35.3615168,149.1661436,637.42,4.066,140.4986,-1.879,0,1
363862,58:42.4,GPS,246584660,0,6,169140400,2401,10,1.21,-35.3615225,149.1661494,637.8,4.185,140.6457,-1.921,0,1
364216,58:42.6,GPS,246784580,0,6,169140600,2401,10,1.21,-35.3615284,149.1661553,638.19,4.277,140.8941,-1.95,0,1
364574,58:42.8,GPS,246985333,0,6,169140800,2401,10,1.21,-35.3615344,149.1661613,638.58,4.34,141.1876,-1.966,0,1
364932,58:43.0,GPS,247185253,0,6,169141000,2401,10,1.21,-35.3615405,149.1661672,638.97,4.375,141.4789,-1.968,0,1
365287,58:43.2,GPS,247385173,0,6,169141200,2401,10,1.21,-35.3615467,149.1661733,639.37,4.397,141.7514,-1.962,0,1
365649,58:43.4,GPS,247585093,0,6,169141400,2401,10,1.21,-35.3615529,149.1661793,639.76,4.415,141.9874,-1.951,0,1
365651,58:43.4,GPS,247585093,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
366005,58:43.6,GPS,247785013,0,6,169141600,2401,10,1.21,-35.3615592,149.1661853,640.15,4.417,142.1755,-1.935,0,1
366363,58:43.8,GPS,247984933,0,6,169141800,2401,10,1.21,-35.3615655,149.1661912,640.53,4.384,142.3232,-1.908,0,1
366723,58:44.0,GPS,248184853,0,6,169142000,2401,10,1.21,-35.3615716,149.1661971,640.91,4.311,142.4375,-1.867,0,1
367077,58:44.2,GPS,248384773,0,6,169142200,2401,10,1.21,-35.3615777,149.1662028,641.28,4.202,142.5242,-1.81,0,1
367441,58:44.4,GPS,248584693,0,6,169142400,2401,10,1.21,-35.3615837,149.1662083,641.63,4.059,142.5945,-1.739,0,1
367796,58:44.6,GPS,248784613,0,6,169142600,2401,10,1.21,-35.3615893,149.1662137,641.97,3.885,142.6583,-1.652,0,1
368153,58:44.8,GPS,248985366,0,6,169142800,2401,10,1.21,-35.3615947,149.1662187,642.29,3.681,142.7305,-1.55,0,1
368512,58:45.0,GPS,249185286,0,6,169143000,2401,10,1.21,-35.3615998,149.1662235,642.59,3.453,142.9289,-1.426,0,1
368866,58:45.2,GPS,249385206,0,6,169143200,2401,10,1.21,-35.3616046,149.1662279,642.86,3.212,143.4862,-1.278,0,1
369229,58:45.4,GPS,249585126,0,6,169143400,2401,10,1.21,-35.3616091,149.1662318,643.1,2.964,144.6124,-1.106,0,1
369584,58:45.6,GPS,249785046,0,6,169143600,2401,10,1.21,-35.3616133,149.1662354,643.3,2.714,146.4691,-0.9120001,0,1
369942,58:45.8,GPS,249984966,0,6,169143800,2401,10,1.21,-35.3616173,149.1662384,643.47,2.476,149.2214,-0.703,0,1
370300,58:46.0,GPS,250184886,0,6,169144000,2401,10,1.21,-35.361621,149.1662409,643.58,2.277,152.9895,-0.491,0,1
370654,58:46.2,GPS,250384806,0,6,169144200,2401,10,1.21,-35.3616246,149.166243,643.66,2.138,157.7032,-0.283,0,1
371020,58:46.4,GPS,250584726,0,6,169144400,2401,10,1.21,-35.3616281,149.1662445,643.7,2.074,162.9604,-0.085,0,1
371374,58:46.6,GPS,250784646,0,6,169144600,2401,10,1.21,-35.3616317,149.1662457,643.7,2.089,168.1538,0.101,0,1
371732,58:46.8,GPS,250985399,0,6,169144800,2401,10,1.21,-35.3616355,149.1662465,643.66,2.184,172.7525,0.278,0,1
372090,58:47.0,GPS,251185319,0,6,169145000,2401,10,1.21,-35.3616396,149.1662469,643.58,2.334,176.4871,0.446,0,1
372444,58:47.2,GPS,251385239,0,6,169145200,2401,10,1.21,-35.3616439,149.1662471,643.48,2.498,179.43,0.6020001,0,1
372807,58:47.4,GPS,251585159,0,6,169145400,2401,10,1.21,-35.3616485,149.166247,643.34,2.647,181.7669,0.749,0,1
372835,58:47.4,GPS,251605151,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
373163,58:47.6,GPS,251785079,0,6,169145600,2401,10,1.21,-35.3616533,149.1662468,643.18,2.778,183.619,0.881,0,1
373522,58:47.8,GPS,251984999,0,6,169145800,2401,10,1.21,-35.3616585,149.1662463,642.99,2.896,185.0649,0.9910001,0,1
373881,58:48.0,GPS,252184919,0,6,169146000,2401,10,1.21,-35.3616637,149.1662457,642.79,3.003,186.1798,1.073,0,1
374235,58:48.2,GPS,252384839,0,6,169146200,2401,10,1.21,-35.3616691,149.166245,642.56,3.1,187.0928,1.133,0,1
374600,58:48.4,GPS,252584759,0,6,169146400,2401,10,1.21,-35.3616748,149.1662441,642.33,3.187,187.9419,1.175,0,1
374954,58:48.6,GPS,252784679,0,6,169146600,2401,10,1.21,-35.3616805,149.166243,642.1,3.265,188.744,1.203,0,1
375310,58:48.8,GPS,252984599,0,6,169146800,2401,10,1.21,-35.3616863,149.1662419,641.85,3.335,189.4258,1.218,0,1
375672,58:49.0,GPS,253185352,0,6,169147000,2401,10,1.21,-35.3616923,149.1662406,641.61,3.4,189.9215,1.222,0,1
376026,58:49.2,GPS,253385272,0,6,169147200,2401,10,1.21,-35.3616984,149.1662392,641.37,3.459,190.1986,1.216,0,1
376389,58:49.4,GPS,253585192,0,6,169147400,2401,10,1.21,-35.3617045,149.1662379,641.12,3.516,190.2595,1.201,0,1
376743,58:49.6,GPS,253785112,0,6,169147600,2401,10,1.21,-35.3617108,149.1662366,640.88,3.57,190.1296,1.179,0,1
377100,58:49.8,GPS,253985032,0,6,169147800,2401,10,1.21,-35.3617172,149.1662352,640.65,3.621,189.851,1.15,0,1
377459,58:50.0,GPS,254184952,0,6,169148000,2401,10,1.21,-35.3617236,149.1662338,640.43,3.67,189.4765,1.117,0,1
377813,58:50.2,GPS,254384872,0,6,169148200,2401,10,1.21,-35.3617301,149.1662325,640.2,3.718,189.0504,1.079,0,1
378177,58:50.4,GPS,254584792,0,6,169148400,2401,10,1.21,-35.3617368,149.1662312,639.99,3.764,188.6083,1.04,0,1
378532,58:50.6,GPS,254784712,0,6,169148600,2401,10,1.21,-35.3617435,149.1662299,639.79,3.807,188.1836,0.9990001,0,1
378888,58:50.8,GPS,254984632,0,6,169148800,2401,10,1.21,-35.3617504,149.1662288,639.59,3.848,187.7991,0.961,0,1
379248,58:51.0,GPS,255185385,0,6,169149000,2401,10,1.21,-35.3617573,149.1662277,639.4,3.886,187.4724,0.9260001,0,1
379602,58:51.2,GPS,255385305,0,6,169149200,2401,10,1.21,-35.3617643,149.1662266,639.22,3.92,187.2098,0.896,0,1
379965,58:51.4,GPS,255585225,0,6,169149400,2401,10,1.21,-35.3617713,149.1662255,639.04,3.952,187.0025,0.8700001,0,1
380019,58:51.4,GPS,255625209,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
380321,58:51.6,GPS,255785145,0,6,169149600,2401,10,1.21,-35.3617783,149.1662245,638.87,3.979,186.8423,0.848,0,1
380678,58:51.8,GPS,255985065,0,6,169149800,2401,10,1.21,-35.3617854,149.1662235,638.7,4.004,186.731,0.831,0,1
381037,58:52.0,GPS,256184985,0,6,169150000,2401,10,1.21,-35.3617926,149.1662224,638.54,4.026,186.6665,0.8190001,0,1
381391,58:52.2,GPS,256384905,0,6,169150200,2401,10,1.21,-35.3617998,149.1662213,638.38,4.045,186.6338,0.809,0,1
381754,58:52.4,GPS,256584825,0,6,169150400,2401,10,1.21,-35.361807,149.1662203,638.22,4.062,186.6209,0.803,0,1
382109,58:52.6,GPS,256784745,0,6,169150600,2401,10,1.21,-35.3618143,149.1662193,638.06,4.077,186.622,0.8,0,1
382465,58:52.8,GPS,256984665,0,6,169150800,2401,10,1.21,-35.3618216,149.1662183,637.9,4.09,186.6281,0.8010001,0,1
382825,58:53.0,GPS,257184585,0,6,169151000,2401,10,1.21,-35.3618289,149.1662173,637.74,4.1,186.6308,0.804,0,1
383179,58:53.2,GPS,257385338,0,6,169151200,2401,10,1.21,-35.3618362,149.1662162,637.57,4.11,186.6309,0.8100001,0,1
383540,58:53.4,GPS,257585258,0,6,169151400,2401,10,1.21,-35.3618436,149.1662151,637.41,4.118,186.6337,0.818,0,1
383896,58:53.6,GPS,257785178,0,6,169151600,2401,10,1.21,-35.361851,149.1662141,637.25,4.125,186.64,0.8280001,0,1
384253,58:53.8,GPS,257985098,0,6,169151800,2401,10,1.21,-35.3618583,149.1662131,637.08,4.131,186.6352,0.8380001,0,1
384614,58:54.0,GPS,258185018,0,6,169152000,2401,10,1.21,-35.3618656,149.166212,636.91,4.138,186.5786,0.8470001,0,1
384968,58:54.2,GPS,258384938,0,6,169152200,2401,10,1.21,-35.361873,149.166211,636.74,4.144,186.4435,0.853,0,1
385330,58:54.4,GPS,258584858,0,6,169152400,2401,10,1.21,-35.3618805,149.1662099,636.57,4.152,186.2371,0.8560001,0,1
385686,58:54.6,GPS,258784778,0,6,169152600,2401,10,1.21,-35.3618879,149.1662089,636.4,4.16,185.9724,0.8570001,0,1
386042,58:54.8,GPS,258984698,0,6,169152800,2401,10,1.21,-35.3618953,149.166208,636.22,4.169,185.6604,0.854,0,1
386402,58:55.0,GPS,259184618,0,6,169153000,2401,10,1.21,-35.3619028,149.1662072,636.05,4.18,185.3,0.848,0,1
386756,58:55.2,GPS,259385371,0,6,169153200,2401,10,1.21,-35.3619103,149.1662064,635.89,4.193,184.8862,0.8380001,0,1
387117,58:55.4,GPS,259585291,0,6,169153400,2401,10,1.21,-35.3619178,149.1662056,635.72,4.207,184.4229,0.823,0,1
387196,58:55.4,GPS,259645267,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
387475,58:55.6,GPS,259785211,0,6,169153600,2401,10,1.21,-35.3619253,149.1662049,635.56,4.223,183.9105,0.804,0,1
387832,58:55.8,GPS,259985131,0,6,169153800,2401,10,1.21,-35.3619329,149.1662043,635.4,4.241,183.3464,0.779,0,1
388191,58:56.0,GPS,260185051,0,6,169154000,2401,10,1.21,-35.3619406,149.1662038,635.24,4.261,182.7246,0.749,0,1
388545,58:56.2,GPS,260384971,0,6,169154200,2401,10,1.21,-35.3619482,149.1662034,635.1,4.284,182.0434,0.714,0,1
388907,58:56.4,GPS,260584891,0,6,169154400,2401,10,1.21,-35.3619559,149.1662031,634.96,4.309,181.3015,0.673,0,1
389263,58:56.6,GPS,260784811,0,6,169154600,2401,10,1.21,-35.3619638,149.166203,634.83,4.337,180.4931,0.626,0,1
389619,58:56.8,GPS,260984731,0,6,169154800,2401,10,1.21,-35.3619716,149.166203,634.71,4.368,179.6192,0.573,0,1
389978,58:57.0,GPS,261184651,0,6,169155000,2401,10,1.21,-35.3619795,149.1662031,634.6,4.401,178.6833,0.515,0,1
390336,58:57.2,GPS,261385404,0,6,169155200,2401,10,1.21,-35.3619874,149.1662033,634.5,4.436,177.6961,0.453,0,1
390697,58:57.4,GPS,261585324,0,6,169155400,2401,10,1.21,-35.3619954,149.1662038,634.42,4.473,176.691,0.39,0,1
391053,58:57.6,GPS,261785244,0,6,169155600,2401,10,1.21,-35.3620034,149.1662045,634.35,4.51,175.7177,0.328,0,1
391410,58:57.8,GPS,261985164,0,6,169155800,2401,10,1.21,-35.3620115,149.1662053,634.29,4.545,174.8134,0.273,0,1
391768,58:58.0,GPS,262185084,0,6,169156000,2401,10,1.21,-35.3620197,149.1662063,634.24,4.579,173.985,0.222,0,1
392123,58:58.2,GPS,262385004,0,6,169156200,2401,10,1.21,-35.3620279,149.1662074,634.19,4.612,173.2277,0.178,0,1
392486,58:58.4,GPS,262584924,0,6,169156400,2401,10,1.21,-35.3620361,149.1662087,634.17,4.643,172.536,0.138,0,1
392842,58:58.6,GPS,262784844,0,6,169156600,2401,10,1.21,-35.3620444,149.1662101,634.15,4.671,171.9069,0.103,0,1
393198,58:58.8,GPS,262984764,0,6,169156800,2401,10,1.21,-35.3620528,149.1662116,634.13,4.698,171.3402,0.072,0,1
393603,58:59.0,GPS,263184684,0,6,169157000,2401,10,1.21,-35.3620612,149.1662132,634.11,4.722,170.84,0.047,0,1
393960,58:59.2,GPS,263384604,0,6,169157200,2401,10,1.21,-35.3620696,149.1662149,634.11,4.744,170.4123,0.026,0,1
394321,58:59.4,GPS,263585357,0,6,169157400,2401,10,1.21,-35.3620779,149.1662167,634.11,4.763,170.0593,0.008,0,1
394475,58:59.5,GPS,263665325,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
394679,58:59.6,GPS,263785277,0,6,169157600,2401,10,1.21,-35.3620864,149.1662185,634.11,4.779,169.7775,-0.003,0,1
395036,58:59.8,GPS,263985197,0,6,169157800,2401,10,1.21,-35.3620949,149.1662204,634.11,4.793,169.5574,-0.012,0,1
395394,59:00.0,GPS,264185117,0,6,169158000,2401,10,1.21,-35.3621033,149.1662223,634.11,4.804,169.3942,-0.017,0,1
395749,59:00.2,GPS,264385037,0,6,169158200,2401,10,1.21,-35.3621118,149.1662243,634.11,4.812,169.2932,-0.017,0,1
396111,59:00.4,GPS,264584957,0,6,169158400,2401,10,1.21,-35.3621203,149.1662263,634.12,4.817,169.2521,-0.015,0,1
396467,59:00.6,GPS,264784877,0,6,169158600,2401,10,1.21,-35.3621288,149.1662283,634.12,4.82,169.2573,-0.01,0,1
396823,59:00.8,GPS,264984797,0,6,169158800,2401,10,1.21,-35.3621373,149.1662303,634.12,4.822,169.2914,-0.004,0,1
397182,59:01.0,GPS,265184717,0,6,169159000,2401,10,1.21,-35.3621459,149.1662322,634.12,4.824,169.3295,0,0,1
397537,59:01.2,GPS,265384637,0,6,169159200,2401,10,1.21,-35.3621544,149.1662342,634.12,4.827,169.3578,0.001,0,1
397898,59:01.4,GPS,265585390,0,6,169159400,2401,10,1.21,-35.3621629,149.1662361,634.12,4.83,169.3784,0.002,0,1
398253,59:01.6,GPS,265785310,0,6,169159600,2401,10,1.21,-35.3621714,149.1662381,634.12,4.832,169.3958,0.002,0,1
398611,59:01.8,GPS,265985230,0,6,169159800,2401,10,1.21,-35.3621799,149.16624,634.12,4.835,169.4141,0.002,0,1
398969,59:02.0,GPS,266185150,0,6,169160000,2401,10,1.21,-35.3621885,149.166242,634.12,4.837,169.4362,0.003,0,1
399324,59:02.2,GPS,266385070,0,6,169160200,2401,10,1.21,-35.362197,149.166244,634.12,4.839,169.4626,0.003,0,1
399686,59:02.4,GPS,266584990,0,6,169160400,2401,10,1.21,-35.3622056,149.1662459,634.12,4.841,169.4917,0.004,0,1
400041,59:02.6,GPS,266784910,0,6,169160600,2401,10,1.21,-35.3622141,149.1662479,634.12,4.842,169.523,0.004,0,1
400398,59:02.8,GPS,266984830,0,6,169160800,2401,10,1.21,-35.3622227,149.1662498,634.12,4.843,169.558,0.004,0,1
400757,59:03.0,GPS,267184750,0,6,169161000,2401,10,1.21,-35.3622313,149.1662517,634.12,4.844,169.5957,0.005,0,1
401112,59:03.2,GPS,267384670,0,6,169161200,2401,10,1.21,-35.3622399,149.1662536,634.11,4.845,169.6324,0.005,0,1
401473,59:03.4,GPS,267584590,0,6,169161400,2401,10,1.21,-35.3622484,149.1662556,634.11,4.845,169.6639,0.005,0,1
401650,59:03.5,GPS,267685383,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
401831,59:03.6,GPS,267785343,0,6,169161600,2401,10,1.21,-35.362257,149.1662575,634.11,4.846,169.6895,0.005,0,1
402188,59:03.8,GPS,267985263,0,6,169161800,2401,10,1.21,-35.3622656,149.1662594,634.11,4.846,169.7123,0.005,0,1
